CustomerID,AvgBasketSize,Score_AvgBasketSize
18060.0,451.0,94.04983698183513
15915.0,451.0,94.04983698183513
14101.0,450.0,94.00326036329763
15979.0,450.0,94.00326036329763
14016.0,449.625,93.9683278993945
12537.0,449.0,93.94503959012576
16105.0,448.75,93.92175128085701
15390.0,447.0,93.89846297158826
18008.0,446.35714285714283,93.87517466231952
13451.0,445.57142857142856,93.85188635305077
14917.0,445.5,93.82859804378202
15876.0,443.0,93.78202142524454
15123.0,443.0,93.78202142524454
17397.0,443.0,93.78202142524454
13225.0,442.77777777777777,93.73544480670704
14619.0,442.0,93.71215649743829
15678.0,441.5,93.68886818816954
18100.0,440.0,93.6655798789008
13869.0,439.5,93.63064741499767
16279.0,439.5,93.63064741499767
16224.0,439.0,93.58407079646017
17203.0,439.0,93.58407079646017
12744.0,438.25,93.54913833255706
15140.0,438.0,93.51420586865393
16100.0,438.0,93.51420586865393
14936.0,437.8,93.47927340475081
16636.0,437.2,93.45598509548206
13363.0,436.0,93.43269678621333
14088.0,435.1666666666667,93.40940847694458
13297.0,432.75,93.38612016767583
16320.0,431.1666666666667,93.36283185840708
18034.0,431.0,93.33954354913834
15382.0,430.5,93.30461108523521
15826.0,430.5,93.30461108523521
17020.0,430.0,93.26967862133209
14439.0,429.5,93.24639031206334
17504.0,428.1111111111111,93.2231020027946
13204.0,428.0,93.18816953889147
18244.0,428.0,93.18816953889147
17407.0,426.0,93.15323707498835
15811.0,425.5,93.1299487657196
14346.0,424.3333333333333,93.10666045645087
13214.0,423.7142857142857,93.08337214718212
12694.0,423.0,93.06008383791337
15736.0,422.6666666666667,93.03679552864462
17428.0,422.63157894736844,93.01350721937587
16340.0,422.0,92.99021891010713
17589.0,421.0,92.96693060083838
16129.0,420.3333333333333,92.94364229156963
16077.0,420.0,92.92035398230088
16182.0,419.2,92.89706567303215
13388.0,419.0,92.8737773637634
13629.0,418.75,92.85048905449464
14400.0,417.3333333333333,92.8272007452259
12967.0,417.0,92.80391243595714
16007.0,416.6666666666667,92.78062412668841
12633.0,415.2,92.75733581741964
14208.0,415.0,92.73404750815091
13680.0,414.5,92.71075919888216
12485.0,414.0,92.65253842571029
17744.0,414.0,92.65253842571029
12347.0,414.0,92.65253842571029
14800.0,414.0,92.65253842571029
12369.0,413.6666666666667,92.59431765253842
17553.0,413.3333333333333,92.57102934326969
17190.0,412.8,92.54774103400094
14257.0,412.5,92.52445272473219
13898.0,411.0,92.50116441546344
13624.0,410.0,92.47787610619469
17365.0,409.875,92.45458779692595
17594.0,409.0,92.4312994876572
16779.0,408.6,92.40801117838845
13330.0,408.0,92.38472286911971
14244.0,407.0,92.36143455985095
16341.0,406.0,92.33814625058221
12395.0,403.75,92.31485794131345
15067.0,403.0,92.26828132277596
14749.0,403.0,92.26828132277596
14410.0,403.0,92.26828132277596
17596.0,402.375,92.22170470423848
15281.0,402.2,92.19841639496973
16834.0,402.0,92.17512808570098
17044.0,401.38461538461536,92.15183977643223
18095.0,401.3333333333333,92.12855146716349
16191.0,400.6,92.10526315789474
12514.0,400.0,92.07033069399162
14565.0,400.0,92.07033069399162
12406.0,399.5,92.03539823008849
12705.0,398.875,92.01210992081975
16327.0,397.93333333333334,91.988821611551
15151.0,397.5,91.96553330228225
16843.0,397.2857142857143,91.94224499301352
17529.0,395.0,91.89566837447602
15282.0,395.0,91.89566837447602
18140.0,395.0,91.89566837447602
14049.0,394.9166666666667,91.84909175593852
12578.0,394.6666666666667,91.82580344666977
15034.0,394.3333333333333,91.80251513740102
13832.0,394.0,91.77922682813228
14426.0,393.09090909090907,91.75593851886353
13461.0,392.4,91.73265020959478
17116.0,392.0,91.70936190032603
14105.0,390.57142857142856,91.6860735910573
15384.0,390.3333333333333,91.66278528178854
15530.0,390.0,91.6394969725198
15865.0,389.5,91.61620866325106
13764.0,389.0,91.58127619934793
15978.0,389.0,91.58127619934793
12635.0,388.5,91.54634373544481
14134.0,387.6,91.52305542617606
15372.0,387.3333333333333,91.49976711690732
13798.0,387.2857142857143,91.47647880763856
13381.0,387.0,91.44154634373545
15799.0,387.0,91.44154634373545
16718.0,386.0,91.39496972519795
14683.0,386.0,91.39496972519795
14675.0,385.0,91.33674895202608
12711.0,385.0,91.33674895202608
14006.0,385.0,91.33674895202608
15332.0,384.3333333333333,91.29017233348858
14775.0,384.0,91.26688402421983
17716.0,383.1333333333333,91.2435957149511
16258.0,382.3636363636364,91.22030740568235
15970.0,382.0,91.1970190964136
14607.0,381.9,91.17373078714486
15117.0,381.6666666666667,91.1504424778761
12941.0,381.0,91.12715416860736
12813.0,380.3333333333333,91.10386585933861
15599.0,380.0,91.08057755006986
15563.0,379.5,91.04564508616674
15629.0,379.5,91.04564508616674
14126.0,379.0,91.01071262226363
14920.0,377.0,90.98742431299488
15665.0,376.0,90.96413600372613
13264.0,375.0,90.94084769445739
16307.0,374.3333333333333,90.91755938518864
14742.0,374.0,90.89427107591989
12348.0,373.0,90.85933861201677
12699.0,373.0,90.85933861201677
13108.0,372.5,90.82440614811364
12643.0,372.125,90.8011178388449
13583.0,372.0,90.76618537494177
13178.0,372.0,90.76618537494177
15251.0,371.0625,90.73125291103867
17145.0,370.14285714285717,90.7079646017699
17439.0,370.0,90.66138798323242
12666.0,370.0,90.66138798323242
13309.0,370.0,90.66138798323242
15296.0,369.8,90.61481136469493
17082.0,369.25,90.59152305542617
12726.0,368.75,90.56823474615743
12876.0,368.6666666666667,90.54494643688868
16336.0,368.25,90.52165812761993
13179.0,368.0,90.4983698183512
15807.0,367.3333333333333,90.46343735444806
17400.0,367.3333333333333,90.46343735444806
15828.0,367.0,90.42850489054494
16126.0,366.27272727272725,90.4052165812762
15366.0,365.2,90.38192827200746
13001.0,365.1818181818182,90.3586399627387
14414.0,365.0,90.33535165346996
12449.0,364.5,90.3120633442012
16692.0,363.0,90.28877503493247
12507.0,362.0,90.24219841639497
13498.0,362.0,90.24219841639497
14600.0,362.0,90.24219841639497
12629.0,361.0,90.19562179785747
13165.0,360.0,90.16068933395435
12766.0,360.0,90.16068933395435
12613.0,359.85714285714283,90.12575687005123
15727.0,359.625,90.10246856078248
16348.0,359.0,90.07918025151373
15243.0,358.0,90.04424778761062
13840.0,358.0,90.04424778761062
15299.0,357.85714285714283,90.0093153237075
15641.0,357.5,89.98602701443875
14431.0,357.3333333333333,89.96273870517001
17787.0,356.0,89.93945039590126
13439.0,355.0,89.91616208663251
15823.0,354.8,89.89287377736377
14189.0,354.5,89.86958546809501
13920.0,354.4,89.84629715882627
15995.0,353.0,89.82300884955751
16563.0,351.6666666666667,89.79972054028877
14929.0,351.0,89.76478807638566
15410.0,351.0,89.76478807638566
17311.0,350.0,89.72985561248254
14799.0,349.0,89.67163483931067
12673.0,349.0,89.67163483931067
14284.0,349.0,89.67163483931067
17674.0,349.0,89.67163483931067
17348.0,348.0,89.60176991150442
16410.0,348.0,89.60176991150442
12524.0,347.9,89.5668374476013
15179.0,347.8,89.54354913833255
14769.0,347.1818181818182,89.52026082906382
13585.0,346.5,89.49697251979507
17949.0,346.11494252873564,89.47368421052632
12960.0,344.75,89.45039590125758
14154.0,344.625,89.42710759198881
12819.0,344.0,89.39217512808571
17717.0,344.0,89.39217512808571
14673.0,343.6666666666667,89.35724266418258
15789.0,343.5,89.32231020027946
17834.0,343.5,89.32231020027946
16409.0,342.85714285714283,89.28737773637634
12582.0,342.5,89.26408942710759
14938.0,342.25,89.24080111783884
14447.0,342.0,89.21751280857009
17031.0,340.0,89.1709361900326
12374.0,340.0,89.1709361900326
12399.0,340.0,89.1709361900326
14107.0,339.2,89.1243595714951
16521.0,338.6666666666667,89.10107126222636
17627.0,338.0,89.05449464368887
18186.0,338.0,89.05449464368887
16282.0,338.0,89.05449464368887
15856.0,336.67857142857144,89.00791802515138
14533.0,336.5,88.98462971588262
17009.0,336.0,88.92640894271075
14570.0,336.0,88.92640894271075
17269.0,336.0,88.92640894271075
12914.0,336.0,88.92640894271075
14756.0,335.6666666666667,88.86818816953888
12681.0,335.3333333333333,88.84489986027015
15765.0,335.0,88.79832324173265
18162.0,335.0,88.79832324173265
15387.0,335.0,88.79832324173265
12709.0,334.9,88.75174662319516
15586.0,334.5,88.72845831392641
17204.0,334.1666666666667,88.70517000465766
17139.0,334.07142857142856,88.68188169538892
15404.0,334.0,88.65859338612016
17642.0,333.6666666666667,88.63530507685142
15985.0,332.8,88.61201676758267
13771.0,332.6,88.58872845831392
15950.0,331.875,88.56544014904519
12580.0,331.0,88.50721937587332
16345.0,331.0,88.50721937587332
13435.0,331.0,88.50721937587332
17423.0,331.0,88.50721937587332
13652.0,330.6666666666667,88.44899860270145
16283.0,330.6,88.4257102934327
17863.0,330.57142857142856,88.40242198416395
12368.0,330.0,88.3791336748952
15752.0,329.6666666666667,88.35584536562645
13777.0,329.64285714285717,88.33255705635771
16131.0,329.55555555555554,88.30926874708896
13919.0,329.5,88.28598043782021
12873.0,329.0,88.2510479739171
17989.0,329.0,88.2510479739171
14458.0,328.0,88.21611551001396
17340.0,327.6875,88.19282720074523
16153.0,327.5,88.16953889147648
14130.0,327.0,88.14625058220773
16036.0,326.5,88.12296227293899
14639.0,326.3333333333333,88.09967396367023
15025.0,326.0,88.06474149976712
18057.0,326.0,88.06474149976712
12425.0,325.5,88.01816488122962
16223.0,325.5,88.01816488122962
17508.0,325.25,87.9832324173265
12949.0,325.1111111111111,87.95994410805775
13745.0,325.0,87.936655798789
17978.0,324.5,87.91336748952025
12786.0,324.0,87.89007918025152
14790.0,323.8333333333333,87.86679087098277
15306.0,323.42857142857144,87.84350256171402
12910.0,323.3333333333333,87.82021425244527
15462.0,323.0,87.77363763390778
16140.0,323.0,87.77363763390778
12608.0,323.0,87.77363763390778
16652.0,322.61538461538464,87.72706101537028
13952.0,322.57142857142856,87.70377270610153
14568.0,322.5,87.6804843968328
14057.0,321.8,87.65719608756403
15640.0,321.27777777777777,87.6339077782953
18090.0,321.0,87.61061946902655
12637.0,320.5,87.5873311597578
14325.0,320.0,87.56404285048906
15601.0,319.89473684210526,87.54075454122031
14669.0,319.75,87.51746623195156
18069.0,319.3333333333333,87.49417792268281
16210.0,319.23809523809524,87.47088961341407
15478.0,319.0,87.43595714951094
15424.0,319.0,87.43595714951094
17666.0,318.6666666666667,87.40102468560782
18178.0,318.55555555555554,87.37773637633907
17878.0,318.5,87.35444806707034
14227.0,318.2857142857143,87.33115975780159
16584.0,318.25,87.30787144853284
14525.0,317.375,87.2845831392641
17099.0,317.0,87.2380065207266
14844.0,317.0,87.2380065207266
13846.0,317.0,87.2380065207266
15027.0,316.7142857142857,87.1914299021891
15757.0,316.5,87.15649743828598
16134.0,316.5,87.15649743828598
17138.0,316.3333333333333,87.12156497438286
13574.0,316.0,87.063344201211
13441.0,316.0,87.063344201211
16264.0,316.0,87.063344201211
15812.0,316.0,87.063344201211
12849.0,314.75,87.00512342803913
13174.0,314.6,86.98183511877038
13975.0,314.57142857142856,86.95854680950164
16029.0,313.03846153846155,86.93525850023288
16785.0,313.0,86.90032603632977
14474.0,313.0,86.90032603632977
13753.0,312.6666666666667,86.85374941779227
16205.0,312.6666666666667,86.85374941779227
13795.0,312.5,86.81881695388914
13715.0,312.2142857142857,86.7955286446204
14153.0,312.0,86.77224033535165
12724.0,311.3333333333333,86.7489520260829
12480.0,311.25,86.72566371681415
13166.0,311.0,86.7023754075454
16275.0,310.6666666666667,86.66744294364229
16727.0,310.6666666666667,86.66744294364229
18145.0,310.25,86.63251047973917
14866.0,310.125,86.60922217047042
14186.0,310.0,86.5742897065673
13897.0,310.0,86.5742897065673
15456.0,309.42857142857144,86.53935724266418
14839.0,309.0,86.50442477876106
17016.0,309.0,86.50442477876106
16062.0,308.75,86.46949231485794
15673.0,307.8333333333333,86.4462040055892
16619.0,307.3333333333333,86.42291569632044
18196.0,307.0,86.35305076851421
17703.0,307.0,86.35305076851421
14381.0,307.0,86.35305076851421
16765.0,307.0,86.35305076851421
13931.0,307.0,86.35305076851421
13996.0,306.5,86.23660922217047
16608.0,306.5,86.23660922217047
14478.0,306.5,86.23660922217047
12862.0,306.5,86.23660922217047
15210.0,306.5,86.23660922217047
15572.0,306.3333333333333,86.16674429436422
12385.0,306.0,86.12016767582674
14851.0,306.0,86.12016767582674
14084.0,306.0,86.12016767582674
13209.0,305.6,86.07359105728925
15625.0,305.3333333333333,86.05030274802048
15798.0,305.0,86.02701443875175
13156.0,304.6666666666667,86.003726129483
15074.0,304.0,85.96879366557988
17199.0,304.0,85.96879366557988
15093.0,303.7307692307692,85.93386120167675
12778.0,303.3333333333333,85.91057289240801
12976.0,303.2857142857143,85.88728458313926
12455.0,303.25,85.86399627387051
15792.0,303.0,85.81741965533303
12355.0,303.0,85.81741965533303
13977.0,303.0,85.81741965533303
14739.0,302.4761904761905,85.77084303679553
13107.0,302.3,85.74755472752679
17389.0,302.05882352941177,85.72426641825803
12499.0,302.0,85.70097810898929
14766.0,301.55555555555554,85.67768979972054
16723.0,301.5,85.65440149045179
14572.0,301.0,85.60782487191429
17194.0,301.0,85.60782487191429
13523.0,301.0,85.60782487191429
16384.0,300.5,85.5612482533768
13819.0,300.0,85.49138332557057
18031.0,300.0,85.49138332557057
13233.0,300.0,85.49138332557057
15084.0,300.0,85.49138332557057
13194.0,300.0,85.49138332557057
14145.0,299.6666666666667,85.42151839776432
12683.0,299.55555555555554,85.39823008849558
18003.0,299.0,85.36329762459245
17111.0,299.0,85.36329762459245
15142.0,298.3333333333333,85.32836516068933
14841.0,298.25,85.29343269678621
16722.0,298.25,85.29343269678621
14788.0,298.0,85.23521192361434
15514.0,298.0,85.23521192361434
13989.0,298.0,85.23521192361434
17512.0,297.8888888888889,85.18863530507686
12429.0,297.8333333333333,85.1653469958081
15358.0,297.42857142857144,85.14205868653936
13765.0,297.0,85.11877037727061
14708.0,296.0,85.08383791336749
12366.0,296.0,85.08383791336749
12621.0,295.1363636363636,85.04890544946437
14248.0,295.0,85.02561714019562
13324.0,294.8181818181818,85.00232883092687
15808.0,294.3,84.97904052165812
15864.0,294.0,84.95575221238938
16574.0,293.0,84.93246390312063
13093.0,292.9736842105263,84.90917559385188
14890.0,292.5,84.88588728458313
12859.0,292.0,84.83931066604565
13465.0,292.0,84.83931066604565
13450.0,292.0,84.83931066604565
16940.0,291.75,84.79273404750816
15051.0,291.7142857142857,84.7694457382394
13692.0,291.6666666666667,84.7345132743363
14628.0,291.6666666666667,84.7345132743363
14961.0,291.5,84.69958081043316
16491.0,291.0,84.67629250116443
16701.0,290.8125,84.65300419189566
17212.0,290.0,84.61807172799254
16149.0,290.0,84.61807172799254
14321.0,289.6666666666667,84.58313926408943
16269.0,289.5,84.55985095482067
17585.0,289.3333333333333,84.53656264555194
15497.0,289.125,84.51327433628319
15392.0,289.0,84.47834187238007
16346.0,289.0,84.47834187238007
13162.0,288.7142857142857,84.44340940847694
17059.0,288.1666666666667,84.4201210992082
13383.0,288.0,84.35025617140197
15893.0,288.0,84.35025617140197
14339.0,288.0,84.35025617140197
14997.0,288.0,84.35025617140197
16737.0,288.0,84.35025617140197
14338.0,287.0,84.28039124359572
13384.0,286.6666666666667,84.25710293432697
17758.0,286.25,84.23381462505823
14429.0,286.0,84.21052631578947
14671.0,285.5,84.17559385188636
12725.0,285.5,84.17559385188636
18287.0,285.4,84.14066138798323
17941.0,285.3333333333333,84.10572892408011
17028.0,285.3333333333333,84.10572892408011
15948.0,285.0,84.05915230554261
12780.0,285.0,84.05915230554261
16656.0,284.30434782608694,84.02421984163949
12656.0,284.25,84.00093153237074
15818.0,284.0,83.95435491383326
12871.0,284.0,83.95435491383326
17437.0,284.0,83.95435491383326
15498.0,283.3478260869565,83.90777829529577
17568.0,283.0,83.884489986027
17242.0,282.6666666666667,83.86120167675827
13035.0,282.0,83.77969259431765
16287.0,282.0,83.77969259431765
13414.0,282.0,83.77969259431765
17187.0,282.0,83.77969259431765
14435.0,282.0,83.77969259431765
14904.0,282.0,83.77969259431765
13407.0,281.6666666666667,83.68653935724267
12371.0,281.6666666666667,83.68653935724267
17046.0,281.5,83.65160689333955
12998.0,281.0,83.60503027480205
16922.0,281.0,83.60503027480205
12945.0,281.0,83.60503027480205
16917.0,280.5,83.55845365626455
12583.0,280.2857142857143,83.53516534699581
13800.0,280.0,83.50023288309268
12953.0,280.0,83.50023288309268
17416.0,279.1875,83.46530041918957
14365.0,278.5,83.44201210992081
17593.0,278.44444444444446,83.41872380065207
16525.0,278.1923076923077,83.39543549138332
16870.0,278.0,83.37214718211457
17822.0,277.8,83.34885887284584
12615.0,277.2857142857143,83.32557056357709
15062.0,277.25,83.30228225430834
16635.0,277.0,83.25570563577084
12358.0,277.0,83.25570563577084
12472.0,277.0,83.25570563577084
16551.0,276.5,83.20912901723335
13082.0,276.1333333333333,83.1858407079646
15002.0,276.0,83.15090824406148
15857.0,276.0,83.15090824406148
17338.0,275.1,83.11597578015835
13600.0,275.0,83.08104331625525
18035.0,275.0,83.08104331625525
13329.0,274.8181818181818,83.04611085235211
16493.0,274.6666666666667,83.02282254308338
17966.0,274.4,82.99953423381461
15369.0,274.0,82.95295761527713
12562.0,274.0,82.95295761527713
13286.0,274.0,82.95295761527713
14481.0,273.75,82.90638099673964
14654.0,273.0,82.88309268747089
14514.0,272.42857142857144,82.85980437820214
14634.0,272.2857142857143,82.83651606893339
13615.0,272.1,82.81322775966466
13530.0,272.0,82.7899394503959
16101.0,271.75,82.76665114112716
14493.0,271.14285714285717,82.7433628318584
12595.0,271.0,82.72007452258966
18083.0,270.0,82.66185374941779
14793.0,270.0,82.66185374941779
15642.0,270.0,82.66185374941779
17559.0,270.0,82.66185374941779
15203.0,269.8888888888889,82.60363297624592
15944.0,269.6666666666667,82.58034466697718
12388.0,269.5,82.55705635770842
16709.0,269.44444444444446,82.53376804843968
15452.0,269.3333333333333,82.51047973917093
15850.0,269.25,82.48719142990218
17421.0,269.0,82.42897065673031
17607.0,269.0,82.42897065673031
17782.0,269.0,82.42897065673031
13131.0,269.0,82.42897065673031
16746.0,268.18518518518516,82.37074988355846
15105.0,268.0,82.31252911038659
17012.0,268.0,82.31252911038659
14918.0,268.0,82.31252911038659
15402.0,268.0,82.31252911038659
14465.0,267.625,82.25430833721472
18193.0,267.3333333333333,82.23102002794597
17092.0,267.0,82.20773171867722
15561.0,266.75,82.18444340940849
15506.0,266.3333333333333,82.16115510013972
15248.0,266.25,82.13786679087099
17479.0,266.0,82.11457848160224
13870.0,265.5,82.09129017233349
16095.0,265.0,82.05635770843037
18026.0,265.0,82.05635770843037
