CustomerID,RecentPurDate,Score_RecentPurDate
13117.0,2010-12-09 14:50:00,99.02189101071262
12682.0,2010-12-09 14:49:00,98.99860270144387
16499.0,2010-12-09 14:48:00,98.97531439217514
18230.0,2010-12-09 14:47:00,98.95202608290639
14766.0,2010-12-09 14:45:00,98.92873777363764
12872.0,2010-12-09 14:44:00,98.89380530973452
17339.0,2010-12-09 14:44:00,98.89380530973452
16350.0,2010-12-09 14:43:00,98.85887284583139
12649.0,2010-12-09 14:42:00,98.83558453656265
15750.0,2010-12-09 14:40:00,98.8122962272939
13777.0,2010-12-09 14:30:00,98.78900791802515
16898.0,2010-12-09 14:29:00,98.76571960875641
17646.0,2010-12-09 14:28:00,98.74243129948765
17671.0,2010-12-09 14:27:00,98.71914299021891
16255.0,2010-12-09 14:25:00,98.69585468095016
14667.0,2010-12-09 14:19:00,98.67256637168141
15311.0,2010-12-09 14:15:00,98.64927806241268
13021.0,2010-12-09 14:12:00,98.62598975314391
17816.0,2010-12-09 14:10:00,98.60270144387518
16795.0,2010-12-09 14:08:00,98.56776897997206
16519.0,2010-12-09 14:08:00,98.56776897997206
17978.0,2010-12-09 14:05:00,98.53283651606894
15288.0,2010-12-09 13:59:00,98.50954820680019
15738.0,2010-12-09 13:58:00,98.48625989753144
13982.0,2010-12-09 13:57:00,98.46297158826269
15271.0,2010-12-09 13:47:00,98.43968327899395
18102.0,2010-12-09 13:44:00,98.41639496972519
17702.0,2010-12-09 13:40:00,98.39310666045645
14205.0,2010-12-09 13:38:00,98.35817419655332
13102.0,2010-12-09 13:38:00,98.35817419655332
15856.0,2010-12-09 13:34:00,98.31159757801584
17198.0,2010-12-09 13:34:00,98.31159757801584
15181.0,2010-12-09 13:28:00,98.27666511411272
18041.0,2010-12-09 13:24:00,98.25337680484397
12748.0,2010-12-09 13:22:00,98.23008849557522
15945.0,2010-12-09 13:14:00,98.20680018630648
16520.0,2010-12-09 13:08:00,98.18351187703773
17430.0,2010-12-09 13:05:00,98.16022356776898
16065.0,2010-12-09 13:03:00,98.13693525850023
14479.0,2010-12-09 12:59:00,98.11364694923148
14440.0,2010-12-09 12:49:00,98.07871448532836
13240.0,2010-12-09 12:49:00,98.07871448532836
17062.0,2010-12-09 12:37:00,98.04378202142524
14527.0,2010-12-09 12:32:00,98.0204937121565
14896.0,2010-12-09 12:24:00,97.99720540288776
17526.0,2010-12-09 12:20:00,97.97391709361901
14911.0,2010-12-09 12:17:00,97.93898462971589
12683.0,2010-12-09 12:17:00,97.93898462971589
14355.0,2010-12-09 12:16:00,97.90405216581276
14987.0,2010-12-09 12:13:00,97.88076385654402
12429.0,2010-12-09 12:05:00,97.85747554727526
14932.0,2010-12-09 11:48:00,97.83418723800652
17411.0,2010-12-09 11:42:00,97.81089892873777
12712.0,2010-12-09 11:39:00,97.78761061946902
17857.0,2010-12-09 11:35:00,97.76432231020028
12494.0,2010-12-09 11:31:00,97.74103400093153
13369.0,2010-12-09 11:30:00,97.71774569166278
16782.0,2010-12-09 11:28:00,97.69445738239403
12797.0,2010-12-09 10:55:00,97.67116907312528
13854.0,2010-12-09 10:48:00,97.64788076385655
15983.0,2010-12-09 10:45:00,97.6245924545878
12755.0,2010-12-09 10:44:00,97.60130414531905
17377.0,2010-12-09 10:42:00,97.5780158360503
18071.0,2010-12-09 10:33:00,97.55472752678156
14299.0,2010-12-09 10:30:00,97.53143921751281
12621.0,2010-12-09 10:16:00,97.50815090824406
12721.0,2010-12-09 10:14:00,97.48486259897533
12481.0,2010-12-09 10:13:00,97.46157428970656
13319.0,2010-12-09 10:05:00,97.43828598043783
15358.0,2010-12-09 10:04:00,97.41499767116906
18092.0,2010-12-09 10:00:00,97.39170936190033
15660.0,2010-12-09 09:49:00,97.36842105263158
12942.0,2010-12-09 09:34:00,97.34513274336283
15694.0,2010-12-09 09:30:00,97.32184443409409
14437.0,2010-12-09 09:27:00,97.29855612482534
15079.0,2010-12-09 09:25:00,97.27526781555659
15513.0,2010-12-09 09:23:00,97.25197950628784
12963.0,2010-12-09 09:14:00,97.2286911970191
14243.0,2010-12-09 08:34:00,97.20540288775035
12433.0,2010-12-08 16:49:00,97.1821145784816
16717.0,2010-12-08 16:48:00,97.15882626921285
17655.0,2010-12-08 16:45:00,97.1355379599441
16011.0,2010-12-08 16:34:00,97.100605496041
16700.0,2010-12-08 16:34:00,97.100605496041
14030.0,2010-12-08 16:29:00,97.06567303213787
12971.0,2010-12-08 16:21:00,97.04238472286913
16596.0,2010-12-08 16:18:00,97.01909641360037
16252.0,2010-12-08 16:15:00,96.99580810433163
17340.0,2010-12-08 16:00:00,96.97251979506288
15996.0,2010-12-08 15:59:00,96.93758733115976
14388.0,2010-12-08 15:59:00,96.93758733115976
13984.0,2010-12-08 15:58:00,96.90265486725663
13370.0,2010-12-08 15:57:00,96.8793665579879
13758.0,2010-12-08 15:39:00,96.85607824871914
16722.0,2010-12-08 15:38:00,96.8327899394504
15347.0,2010-12-08 15:25:00,96.80950163018164
17690.0,2010-12-08 15:23:00,96.7862133209129
17999.0,2010-12-08 15:17:00,96.76292501164416
15713.0,2010-12-08 15:16:00,96.7396367023754
13140.0,2010-12-08 15:12:00,96.71634839310667
13848.0,2010-12-08 15:10:00,96.6930600838379
13531.0,2010-12-08 15:03:00,96.66977177456917
13115.0,2010-12-08 15:01:00,96.64648346530042
13077.0,2010-12-08 14:59:00,96.62319515603167
14866.0,2010-12-08 14:58:00,96.59990684676293
14618.0,2010-12-08 14:57:00,96.57661853749417
13267.0,2010-12-08 14:54:00,96.55333022822543
13270.0,2010-12-08 14:53:00,96.53004191895668
16858.0,2010-12-08 14:52:00,96.50675360968793
17894.0,2010-12-08 14:50:00,96.4834653004192
15498.0,2010-12-08 14:46:00,96.44853283651607
13649.0,2010-12-08 14:46:00,96.44853283651607
15332.0,2010-12-08 14:43:00,96.40195621797858
15680.0,2010-12-08 14:43:00,96.40195621797858
15581.0,2010-12-08 14:38:00,96.36702375407545
15005.0,2010-12-08 14:36:00,96.34373544480671
12870.0,2010-12-08 14:27:00,96.32044713553796
13523.0,2010-12-08 14:22:00,96.29715882626921
18193.0,2010-12-08 14:20:00,96.27387051700047
16016.0,2010-12-08 14:10:00,96.25058220773171
15298.0,2010-12-08 13:55:00,96.22729389846297
18269.0,2010-12-08 13:53:00,96.19236143455984
12766.0,2010-12-08 13:53:00,96.19236143455984
16679.0,2010-12-08 13:51:00,96.15742897065674
17676.0,2010-12-08 13:49:00,96.13414066138797
18259.0,2010-12-08 13:38:00,96.11085235211924
15032.0,2010-12-08 13:30:00,96.0759198882161
17262.0,2010-12-08 13:30:00,96.0759198882161
13495.0,2010-12-08 13:23:00,96.040987424313
13113.0,2010-12-08 13:21:00,96.01769911504425
15916.0,2010-12-08 13:14:00,95.9944108057755
13455.0,2010-12-08 13:11:00,95.97112249650675
15221.0,2010-12-08 13:08:00,95.947834187238
16553.0,2010-12-08 13:07:00,95.92454587796925
18061.0,2010-12-08 13:03:00,95.88961341406615
17213.0,2010-12-08 13:03:00,95.88961341406615
16713.0,2010-12-08 13:01:00,95.85468095016302
16385.0,2010-12-08 12:56:00,95.83139264089428
16233.0,2010-12-08 12:51:00,95.80810433162551
14051.0,2010-12-08 12:49:00,95.78481602235678
17341.0,2010-12-08 12:46:00,95.76152771308803
17324.0,2010-12-08 12:45:00,95.73823940381928
17722.0,2010-12-08 12:41:00,95.71495109455054
14060.0,2010-12-08 12:40:00,95.69166278528178
18043.0,2010-12-08 12:35:00,95.66837447601304
15529.0,2010-12-08 12:24:00,95.64508616674429
15021.0,2010-12-08 12:17:00,95.62179785747554
15100.0,2010-12-08 12:09:00,95.5985095482068
17677.0,2010-12-08 12:08:00,95.56357708430367
14606.0,2010-12-08 12:08:00,95.56357708430367
16893.0,2010-12-08 12:06:00,95.52864462040056
16558.0,2010-12-08 12:01:00,95.50535631113182
13126.0,2010-12-08 11:43:00,95.48206800186307
15973.0,2010-12-08 11:42:00,95.45877969259432
16122.0,2010-12-08 11:41:00,95.43549138332557
17975.0,2010-12-08 11:38:00,95.41220307405682
14952.0,2010-12-08 11:33:00,95.38891476478808
16525.0,2010-12-08 11:31:00,95.36562645551932
16081.0,2010-12-08 11:16:00,95.34233814625058
17706.0,2010-12-08 11:04:00,95.31904983698183
14032.0,2010-12-08 10:53:00,95.29576152771308
13199.0,2010-12-08 10:51:00,95.26082906380996
18229.0,2010-12-08 10:51:00,95.26082906380996
14901.0,2010-12-08 10:46:00,95.22589659990685
12441.0,2010-12-08 10:45:00,95.2026082906381
14796.0,2010-12-08 10:40:00,95.17931998136935
13842.0,2010-12-08 10:39:00,95.15603167210061
13983.0,2010-12-08 10:38:00,95.13274336283186
17406.0,2010-12-08 10:35:00,95.10945505356311
14744.0,2010-12-08 10:21:00,95.07452258965999
18077.0,2010-12-08 10:21:00,95.07452258965999
12921.0,2010-12-08 10:14:00,95.03959012575687
13599.0,2010-12-08 10:13:00,95.01630181648812
13329.0,2010-12-08 10:11:00,94.99301350721937
16779.0,2010-12-08 09:56:00,94.96972519795062
12386.0,2010-12-08 09:53:00,94.94643688868189
15628.0,2010-12-08 09:51:00,94.92314857941312
12709.0,2010-12-08 09:49:00,94.89986027014439
13050.0,2010-12-08 09:30:00,94.87657196087565
13078.0,2010-12-08 09:07:00,94.85328365160689
16863.0,2010-12-08 08:58:00,94.82999534233815
14821.0,2010-12-08 08:43:00,94.8067070330694
17870.0,2010-12-08 08:12:00,94.78341872380065
16365.0,2010-12-07 17:19:00,94.7601304145319
15024.0,2010-12-07 17:05:00,94.73684210526315
15081.0,2010-12-07 16:20:00,94.71355379599441
17897.0,2010-12-07 15:54:00,94.69026548672566
16125.0,2010-12-07 15:48:00,94.64368886818816
13807.0,2010-12-07 15:48:00,94.64368886818816
12839.0,2010-12-07 15:48:00,94.64368886818816
17591.0,2010-12-07 15:39:00,94.59711224965068
16950.0,2010-12-07 15:20:00,94.57382394038193
16306.0,2010-12-07 15:18:00,94.55053563111319
16775.0,2010-12-07 15:15:00,94.52724732184443
17419.0,2010-12-07 15:04:00,94.50395901257569
16293.0,2010-12-07 15:02:00,94.48067070330694
14739.0,2010-12-07 14:58:00,94.45738239403819
15180.0,2010-12-07 14:57:00,94.42244993013507
12347.0,2010-12-07 14:57:00,94.42244993013507
15858.0,2010-12-07 14:31:00,94.38751746623196
13173.0,2010-12-07 14:30:00,94.3642291569632
13880.0,2010-12-07 14:00:00,94.34094084769445
13786.0,2010-12-07 13:53:00,94.3176525384257
15061.0,2010-12-07 13:50:00,94.29436422915697
16086.0,2010-12-07 13:45:00,94.27107591988822
15898.0,2010-12-07 13:30:00,94.2361434559851
16904.0,2010-12-07 13:30:00,94.2361434559851
13769.0,2010-12-07 13:28:00,94.20121099208197
17675.0,2010-12-07 13:25:00,94.17792268281323
15965.0,2010-12-07 13:18:00,94.15463437354448
15002.0,2010-12-07 13:16:00,94.13134606427573
16221.0,2010-12-07 13:13:00,94.108057755007
13488.0,2010-12-07 13:01:00,94.08476944573823
14673.0,2010-12-07 12:49:00,94.0614811364695
17511.0,2010-12-07 12:45:00,94.03819282720075
17287.0,2010-12-07 12:43:00,94.014904517932
17954.0,2010-12-07 12:37:00,93.97997205402888
14135.0,2010-12-07 12:37:00,93.97997205402888
13569.0,2010-12-07 12:29:00,93.94503959012576
12647.0,2010-12-07 12:28:00,93.92175128085701
14282.0,2010-12-07 12:21:00,93.89846297158826
17491.0,2010-12-07 12:18:00,93.87517466231952
18119.0,2010-12-07 11:59:00,93.85188635305077
15353.0,2010-12-07 11:49:00,93.82859804378202
14176.0,2010-12-07 11:45:00,93.80530973451327
13756.0,2010-12-07 11:41:00,93.78202142524454
14733.0,2010-12-07 11:30:00,93.75873311597577
15838.0,2010-12-07 11:26:00,93.73544480670704
14344.0,2010-12-07 10:51:00,93.71215649743829
15018.0,2010-12-07 10:47:00,93.68886818816954
17720.0,2010-12-07 10:43:00,93.6655798789008
12567.0,2010-12-07 10:36:00,93.63064741499767
16059.0,2010-12-07 10:36:00,93.63064741499767
17735.0,2010-12-07 10:32:00,93.59571495109455
14907.0,2010-12-07 10:14:00,93.5724266418258
12681.0,2010-12-07 10:08:00,93.54913833255706
17228.0,2010-12-07 10:06:00,93.51420586865393
15649.0,2010-12-07 10:06:00,93.51420586865393
17616.0,2010-12-07 10:04:00,93.47927340475081
17470.0,2010-12-07 09:57:00,93.45598509548206
17091.0,2010-12-07 09:55:00,93.43269678621333
17450.0,2010-12-07 09:43:00,93.40940847694458
13963.0,2010-12-07 09:21:00,93.38612016767583
18055.0,2010-12-07 09:13:00,93.36283185840708
14850.0,2010-12-07 08:42:00,93.33954354913834
13564.0,2010-12-06 17:26:00,93.31625523986958
17869.0,2010-12-06 17:16:00,93.29296693060084
17920.0,2010-12-06 16:58:00,93.26967862133209
12913.0,2010-12-06 16:36:00,93.24639031206334
17320.0,2010-12-06 15:38:00,93.2231020027946
15602.0,2010-12-06 15:35:00,93.19981369352584
14215.0,2010-12-06 15:34:00,93.1765253842571
17812.0,2010-12-06 15:27:00,93.15323707498835
17218.0,2010-12-06 15:25:00,93.1299487657196
17519.0,2010-12-06 15:18:00,93.10666045645087
17884.0,2010-12-06 15:13:00,93.08337214718212
13481.0,2010-12-06 15:12:00,93.06008383791337
16138.0,2010-12-06 15:10:00,93.03679552864462
16654.0,2010-12-06 15:09:00,93.0018630647415
16861.0,2010-12-06 15:09:00,93.0018630647415
14409.0,2010-12-06 15:07:00,92.96693060083838
15194.0,2010-12-06 15:00:00,92.94364229156963
15502.0,2010-12-06 14:55:00,92.92035398230088
17191.0,2010-12-06 14:46:00,92.89706567303215
13030.0,2010-12-06 14:31:00,92.8737773637634
15426.0,2010-12-06 14:22:00,92.85048905449464
17223.0,2010-12-06 14:08:00,92.8272007452259
15356.0,2010-12-06 14:05:00,92.80391243595714
13089.0,2010-12-06 14:00:00,92.78062412668841
17068.0,2010-12-06 13:58:00,92.75733581741964
16550.0,2010-12-06 13:53:00,92.73404750815091
16658.0,2010-12-06 13:47:00,92.71075919888216
17757.0,2010-12-06 13:41:00,92.68747088961341
17682.0,2010-12-06 13:35:00,92.66418258034467
13468.0,2010-12-06 13:34:00,92.64089427107592
14487.0,2010-12-06 13:22:00,92.61760596180717
15984.0,2010-12-06 13:21:00,92.59431765253842
16710.0,2010-12-06 13:13:00,92.57102934326969
15882.0,2010-12-06 13:12:00,92.54774103400094
17259.0,2010-12-06 12:55:00,92.51280857009782
17019.0,2010-12-06 12:55:00,92.51280857009782
16919.0,2010-12-06 12:52:00,92.47787610619469
15028.0,2010-12-06 12:47:00,92.45458779692595
13155.0,2010-12-06 12:44:00,92.4312994876572
17860.0,2010-12-06 12:41:00,92.40801117838845
15078.0,2010-12-06 12:39:00,92.37307871448533
14085.0,2010-12-06 12:39:00,92.37307871448533
17596.0,2010-12-06 12:34:00,92.33814625058221
18113.0,2010-12-06 12:31:00,92.31485794131345
14825.0,2010-12-06 12:30:00,92.29156963204471
14708.0,2010-12-06 12:23:00,92.26828132277596
15301.0,2010-12-06 12:21:00,92.24499301350721
15048.0,2010-12-06 12:15:00,92.22170470423848
16719.0,2010-12-06 12:06:00,92.19841639496973
12474.0,2010-12-06 12:00:00,92.17512808570098
14867.0,2010-12-06 11:47:00,92.15183977643223
13497.0,2010-12-06 11:42:00,92.10526315789474
15304.0,2010-12-06 11:42:00,92.10526315789474
14189.0,2010-12-06 11:42:00,92.10526315789474
15860.0,2010-12-06 11:38:00,92.05868653935724
15039.0,2010-12-06 11:26:00,92.02375407545412
15919.0,2010-12-06 11:26:00,92.02375407545412
17227.0,2010-12-06 11:16:00,91.988821611551
17691.0,2010-12-06 11:10:00,91.96553330228225
16210.0,2010-12-06 11:06:00,91.94224499301352
14443.0,2010-12-06 11:03:00,91.91895668374475
12708.0,2010-12-06 10:43:00,91.89566837447602
16955.0,2010-12-06 10:38:00,91.87238006520727
15899.0,2010-12-06 10:36:00,91.84909175593852
13094.0,2010-12-06 10:34:00,91.82580344666977
12808.0,2010-12-06 10:27:00,91.80251513740102
14748.0,2010-12-06 10:24:00,91.77922682813228
17674.0,2010-12-06 10:20:00,91.75593851886353
16638.0,2010-12-06 10:19:00,91.73265020959478
14293.0,2010-12-06 10:18:00,91.70936190032603
18219.0,2010-12-06 10:05:00,91.6860735910573
16161.0,2010-12-06 10:03:00,91.66278528178854
17381.0,2010-12-06 09:45:00,91.6394969725198
17428.0,2010-12-06 09:37:00,91.61620866325106
12586.0,2010-12-06 09:31:00,91.5929203539823
13652.0,2010-12-06 09:21:00,91.56963204471356
15987.0,2010-12-06 08:34:00,91.54634373544481
13174.0,2010-12-05 16:24:00,91.52305542617606
13579.0,2010-12-05 16:10:00,91.49976711690732
14404.0,2010-12-05 16:00:00,91.47647880763856
14081.0,2010-12-05 15:47:00,91.45319049836982
12763.0,2010-12-05 15:46:00,91.42990218910107
12747.0,2010-12-05 15:38:00,91.40661387983232
16422.0,2010-12-05 15:35:00,91.38332557056358
12720.0,2010-12-05 15:21:00,91.36003726129483
16143.0,2010-12-05 15:18:00,91.33674895202608
15953.0,2010-12-05 15:15:00,91.31346064275733
15889.0,2010-12-05 15:12:00,91.29017233348858
17402.0,2010-12-05 15:06:00,91.26688402421983
15235.0,2010-12-05 15:02:00,91.2435957149511
13034.0,2010-12-05 14:52:00,91.22030740568235
14506.0,2010-12-05 14:25:00,91.1970190964136
12472.0,2010-12-05 14:19:00,91.17373078714486
15867.0,2010-12-05 14:17:00,91.1504424778761
15894.0,2010-12-05 14:06:00,91.12715416860736
15023.0,2010-12-05 13:49:00,91.10386585933861
16402.0,2010-12-05 13:42:00,91.08057755006986
13767.0,2010-12-05 13:29:00,91.05728924080113
16411.0,2010-12-05 13:26:00,91.03400093153236
17863.0,2010-12-05 13:21:00,91.01071262226363
14161.0,2010-12-05 13:18:00,90.98742431299488
16393.0,2010-12-05 13:10:00,90.96413600372613
15880.0,2010-12-05 13:09:00,90.94084769445739
17858.0,2010-12-05 13:08:00,90.91755938518864
15808.0,2010-12-05 13:05:00,90.89427107591989
16718.0,2010-12-05 13:03:00,90.87098276665114
15570.0,2010-12-05 12:57:00,90.84769445738239
17026.0,2010-12-05 12:47:00,90.82440614811364
17211.0,2010-12-05 12:44:00,90.8011178388449
16327.0,2010-12-05 12:43:00,90.77782952957615
17059.0,2010-12-05 12:35:00,90.7545412203074
16983.0,2010-12-05 12:34:00,90.73125291103867
18156.0,2010-12-05 12:29:00,90.7079646017699
15716.0,2010-12-05 12:26:00,90.68467629250117
17796.0,2010-12-05 12:23:00,90.66138798323242
13506.0,2010-12-05 12:15:00,90.6264555193293
12841.0,2010-12-05 12:15:00,90.6264555193293
13831.0,2010-12-05 12:13:00,90.5798789007918
18118.0,2010-12-05 12:13:00,90.5798789007918
16353.0,2010-12-05 12:09:00,90.54494643688868
14810.0,2010-12-05 12:08:00,90.52165812761993
14813.0,2010-12-05 11:57:00,90.4983698183512
13269.0,2010-12-05 11:51:00,90.47508150908244
15351.0,2010-12-05 11:49:00,90.4517931998137
16814.0,2010-12-05 11:45:00,90.42850489054494
16931.0,2010-12-05 11:40:00,90.4052165812762
16168.0,2010-12-05 11:38:00,90.38192827200746
16839.0,2010-12-05 11:15:00,90.3586399627387
15708.0,2010-12-05 11:12:00,90.33535165346996
14800.0,2010-12-05 11:10:00,90.3120633442012
16241.0,2010-12-05 11:04:00,90.28877503493247
13069.0,2010-12-05 11:03:00,90.2654867256637
18109.0,2010-12-05 10:58:00,90.24219841639497
15038.0,2010-12-05 10:54:00,90.21891010712622
13838.0,2010-12-05 10:45:00,90.19562179785747
16033.0,2010-12-05 10:36:00,90.17233348858873
15465.0,2010-12-05 10:12:00,90.14904517931998
17243.0,2010-12-05 10:03:00,90.12575687005123
15545.0,2010-12-03 17:28:00,90.10246856078248
13081.0,2010-12-03 17:21:00,90.07918025151373
16455.0,2010-12-03 16:45:00,90.055891942245
12395.0,2010-12-03 16:35:00,90.03260363297625
13941.0,2010-12-03 16:21:00,90.0093153237075
16725.0,2010-12-03 16:02:00,89.98602701443875
12725.0,2010-12-03 15:45:00,89.96273870517001
14396.0,2010-12-03 15:19:00,89.93945039590126
15769.0,2010-12-03 15:16:00,89.91616208663251
12793.0,2010-12-03 15:14:00,89.89287377736377
17238.0,2010-12-03 15:10:00,89.86958546809501
15373.0,2010-12-03 14:40:00,89.8346530041919
16140.0,2010-12-03 14:40:00,89.8346530041919
14723.0,2010-12-03 14:26:00,89.7880763856544
17819.0,2010-12-03 14:26:00,89.7880763856544
17787.0,2010-12-03 13:43:00,89.75314392175127
16926.0,2010-12-03 13:42:00,89.72985561248254
12779.0,2010-12-03 13:40:00,89.70656730321379
17949.0,2010-12-03 13:12:00,89.68327899394504
16013.0,2010-12-03 13:10:00,89.65999068467629
12600.0,2010-12-03 12:57:00,89.63670237540755
16477.0,2010-12-03 12:48:00,89.6134140661388
17809.0,2010-12-03 12:43:00,89.57848160223568
14210.0,2010-12-03 12:43:00,89.57848160223568
13013.0,2010-12-03 12:29:00,89.54354913833255
14083.0,2010-12-03 12:24:00,89.52026082906382
12557.0,2010-12-03 12:20:00,89.49697251979507
14680.0,2010-12-03 12:05:00,89.47368421052632
14156.0,2010-12-03 11:48:00,89.45039590125758
14589.0,2010-12-03 11:42:00,89.42710759198881
16891.0,2010-12-03 11:35:00,89.40381928272008
17967.0,2010-12-03 11:19:00,89.38053097345133
12427.0,2010-12-03 10:44:00,89.35724266418258
16905.0,2010-12-03 10:43:00,89.33395435491384
13520.0,2010-12-03 10:36:00,89.31066604564508
16883.0,2010-12-03 10:33:00,89.28737773637634
15240.0,2010-12-03 10:09:00,89.26408942710759
14679.0,2010-12-03 10:07:00,89.24080111783884
12686.0,2010-12-03 09:51:00,89.21751280857009
12967.0,2010-12-03 09:49:00,89.19422449930136
14213.0,2010-12-03 09:47:00,89.1709361900326
17396.0,2010-12-03 09:45:00,89.14764788076386
13408.0,2010-12-03 09:39:00,89.1243595714951
17135.0,2010-12-03 09:31:00,89.10107126222636
14573.0,2010-12-02 19:59:00,89.07778295295762
17961.0,2010-12-02 19:18:00,89.05449464368887
14236.0,2010-12-02 18:49:00,89.03120633442012
17552.0,2010-12-02 18:46:00,89.00791802515138
16150.0,2010-12-02 18:27:00,88.97298556124825
12738.0,2010-12-02 18:27:00,88.97298556124825
15093.0,2010-12-02 18:25:00,88.93805309734513
14865.0,2010-12-02 18:23:00,88.91476478807638
14395.0,2010-12-02 18:15:00,88.89147647880765
18168.0,2010-12-02 18:08:00,88.86818816953888
13145.0,2010-12-02 18:06:00,88.84489986027015
14576.0,2010-12-02 17:51:00,88.8216115510014
18239.0,2010-12-02 17:48:00,88.79832324173265
16634.0,2010-12-02 17:41:00,88.77503493246391
16029.0,2010-12-02 17:40:00,88.75174662319516
16754.0,2010-12-02 17:38:00,88.72845831392641
13295.0,2010-12-02 17:36:00,88.70517000465766
14264.0,2010-12-02 17:35:00,88.68188169538892
17924.0,2010-12-02 17:30:00,88.65859338612016
15384.0,2010-12-02 17:27:00,88.63530507685142
13798.0,2010-12-02 17:24:00,88.61201676758267
13011.0,2010-12-02 17:22:00,88.58872845831392
14625.0,2010-12-02 17:19:00,88.56544014904519
13402.0,2010-12-02 17:12:00,88.54215183977642
13958.0,2010-12-02 17:03:00,88.51886353050769
15646.0,2010-12-02 16:59:00,88.49557522123894
16546.0,2010-12-02 16:58:00,88.47228691197019
15299.0,2010-12-02 16:51:00,88.44899860270145
17659.0,2010-12-02 16:46:00,88.4257102934327
15834.0,2010-12-02 16:45:00,88.40242198416395
14775.0,2010-12-02 16:38:00,88.3791336748952
17412.0,2010-12-02 16:29:00,88.35584536562645
14829.0,2010-12-02 16:12:00,88.33255705635771
16770.0,2010-12-02 15:49:00,88.30926874708896
15574.0,2010-12-02 15:46:00,88.28598043782021
15640.0,2010-12-02 15:40:00,88.26269212855146
16203.0,2010-12-02 15:39:00,88.23940381928273
17850.0,2010-12-02 15:27:00,88.21611551001396
17567.0,2010-12-02 15:18:00,88.19282720074523
17460.0,2010-12-02 15:14:00,88.16953889147648
15823.0,2010-12-02 15:08:00,88.14625058220773
13138.0,2010-12-02 15:03:00,88.12296227293899
15732.0,2010-12-02 15:00:00,88.09967396367023
17581.0,2010-12-02 14:49:00,88.07638565440149
17685.0,2010-12-02 14:42:00,88.05309734513274
16186.0,2010-12-02 14:40:00,88.02980903586399
13491.0,2010-12-02 14:30:00,88.00652072659526
17547.0,2010-12-02 14:29:00,87.9832324173265
14449.0,2010-12-02 14:09:00,87.95994410805775
17976.0,2010-12-02 13:49:00,87.936655798789
15107.0,2010-12-02 13:45:00,87.91336748952025
17802.0,2010-12-02 13:44:00,87.89007918025152
16510.0,2010-12-02 13:39:00,87.86679087098277
17235.0,2010-12-02 13:38:00,87.84350256171402
14466.0,2010-12-02 13:36:00,87.82021425244527
17964.0,2010-12-02 13:32:00,87.79692594317653
16916.0,2010-12-02 13:14:00,87.77363763390778
15827.0,2010-12-02 13:08:00,87.73870517000466
14180.0,2010-12-02 13:08:00,87.73870517000466
15922.0,2010-12-02 13:05:00,87.70377270610153
15544.0,2010-12-02 12:47:00,87.6804843968328
12915.0,2010-12-02 12:33:00,87.65719608756403
15363.0,2010-12-02 12:28:00,87.6339077782953
16752.0,2010-12-02 12:18:00,87.61061946902655
15923.0,2010-12-02 12:16:00,87.5873311597578
13305.0,2010-12-02 12:10:00,87.55239869585468
14491.0,2010-12-02 12:10:00,87.55239869585468
15260.0,2010-12-02 12:09:00,87.51746623195156
