CustomerID,TotalRevenue,Score_TotalRevenue
14062.0,14969.98,98.53283651606894
15808.0,14524.06,98.50954820680019
17448.0,14480.36,98.48625989753144
13001.0,14338.130000000001,98.46297158826269
17428.0,14159.61,98.43968327899395
12647.0,14012.87,98.41639496972519
17377.0,13925.49,98.39310666045645
12939.0,13683.0,98.3698183511877
14895.0,13468.56,98.34653004191895
16019.0,13189.91,98.32324173265022
15513.0,12744.37,98.29995342338145
14667.0,12489.39,98.27666511411272
17243.0,12080.66,98.25337680484397
12357.0,12079.99,98.23008849557522
12409.0,12033.539999999999,98.20680018630648
14088.0,11984.529999999999,98.18351187703773
13687.0,11880.84,98.16022356776898
12682.0,11657.59,98.13693525850023
17589.0,11500.65,98.11364694923148
15498.0,11464.35,98.09035863996274
16525.0,11455.17,98.067070330694
15640.0,11402.07,98.04378202142524
13340.0,11364.08,98.0204937121565
16746.0,11337.54,97.99720540288776
12949.0,11247.98,97.97391709361901
14134.0,11123.35,97.95062878435026
13319.0,11041.75,97.92734047508151
17044.0,10970.17,97.90405216581276
12621.0,10967.24,97.88076385654402
15615.0,10922.03,97.85747554727526
16553.0,10891.3,97.83418723800652
18052.0,10877.18,97.81089892873777
12472.0,10727.21,97.78761061946902
16652.0,10658.57,97.76432231020028
18087.0,10641.5,97.74103400093153
17416.0,10383.13,97.71774569166278
16191.0,10248.800000000001,97.69445738239403
13027.0,10236.0,97.67116907312528
17716.0,10165.529999999999,97.64788076385655
14299.0,9972.42,97.6245924545878
18172.0,9811.66,97.60130414531905
13225.0,9796.23,97.5780158360503
15251.0,9768.49,97.55472752678156
13952.0,9544.8,97.53143921751281
14091.0,9530.08,97.50815090824406
17340.0,9520.46,97.48486259897533
17706.0,9446.53,97.46157428970656
12714.0,9384.85,97.43828598043783
16843.0,9344.96,97.41499767116906
14952.0,9331.460000000001,97.39170936190033
14961.0,9322.32,97.36842105263158
14543.0,9277.84,97.34513274336283
15093.0,9247.74,97.32184443409409
16549.0,9005.0,97.29855612482534
14040.0,8915.65,97.27526781555659
17139.0,8906.039999999999,97.25197950628784
15291.0,8854.73,97.2286911970191
15032.0,8821.55,97.20540288775035
12980.0,8817.33,97.1821145784816
12540.0,8798.25,97.15882626921285
15358.0,8602.55,97.1355379599441
15738.0,8553.35,97.11224965067537
14160.0,8421.470000000001,97.08896134140662
14739.0,8370.47,97.06567303213787
16126.0,8359.03,97.04238472286913
13206.0,8280.130000000001,97.01909641360037
13178.0,8272.42,96.99580810433163
15044.0,8212.15,96.97251979506288
15601.0,8173.860000000001,96.94923148579413
16782.0,8106.71,96.92594317652538
17133.0,8079.85,96.90265486725663
14045.0,8000.88,96.8793665579879
15078.0,7953.17,96.85607824871914
16133.0,7923.22,96.8327899394504
13013.0,7814.83,96.80950163018164
16656.0,7739.4800000000005,96.7862133209129
15382.0,7718.639999999999,96.76292501164416
13680.0,7713.25,96.7396367023754
14828.0,7663.7,96.71634839310667
14849.0,7638.16,96.6930600838379
12668.0,7637.53,96.66977177456917
15005.0,7582.78,96.64648346530042
17858.0,7567.64,96.62319515603167
16713.0,7540.31,96.59990684676293
17581.0,7511.36,96.57661853749417
12437.0,7498.19,96.55333022822543
16873.0,7480.72,96.53004191895668
13162.0,7471.95,96.50675360968793
13468.0,7434.86,96.4834653004192
14049.0,7424.88,96.46017699115043
14607.0,7404.46,96.4368886818817
13715.0,7384.400000000001,96.41360037261295
15497.0,7383.76,96.3903120633442
15260.0,7317.61,96.36702375407545
18225.0,7289.89,96.34373544480671
14110.0,7287.95,96.32044713553796
17364.0,7228.82,96.29715882626921
14194.0,7226.120000000001,96.27387051700047
14426.0,7185.070000000001,96.25058220773171
18223.0,7182.35,96.22729389846297
12476.0,7169.04,96.20400558919422
12583.0,7157.5599999999995,96.18071727992547
18260.0,7156.95,96.15742897065674
18092.0,7107.43,96.13414066138797
16161.0,7095.99,96.11085235211924
13316.0,7091.44,96.08756404285049
12477.0,7056.63,96.06427573358174
12433.0,7052.99,96.040987424313
14016.0,7051.25,96.01769911504425
17409.0,7021.66,95.9944108057755
12758.0,6987.41,95.97112249650675
15555.0,6985.88,95.947834187238
13097.0,6968.41,95.92454587796925
16550.0,6903.07,95.90125756870052
12731.0,6879.8,95.87796925943177
16327.0,6861.3,95.85468095016302
15874.0,6804.33,95.83139264089428
14439.0,6781.799999999999,95.80810433162551
16168.0,6768.48,95.78481602235678
12557.0,6725.18,95.76152771308803
13735.0,6706.63,95.73823940381928
17160.0,6683.33,95.71495109455054
13174.0,6677.8099999999995,95.69166278528178
16258.0,6630.01,95.66837447601304
14051.0,6627.16,95.64508616674429
12481.0,6626.17,95.62179785747554
15296.0,6613.62,95.5985095482068
12524.0,6605.64,95.57522123893806
13488.0,6603.12,95.5519329296693
13199.0,6601.02,95.52864462040056
14733.0,6599.06,95.50535631113182
17504.0,6568.09,95.48206800186307
18226.0,6556.48,95.45877969259432
13668.0,6533.07,95.43549138332557
14866.0,6460.32,95.41220307405682
16131.0,6359.7300000000005,95.38891476478808
17230.0,6229.24,95.36562645551932
16984.0,6207.0,95.34233814625058
17085.0,6202.360000000001,95.31904983698183
13050.0,6137.83,95.29576152771308
16923.0,6126.55,95.27247321844435
13327.0,6123.46,95.2491849091756
13935.0,6116.92,95.22589659990685
14415.0,6103.57,95.2026082906381
14735.0,6102.02,95.17931998136935
12435.0,6096.04,95.15603167210061
13113.0,6090.25,95.13274336283186
15281.0,6077.67,95.10945505356311
13758.0,6072.59,95.08616674429436
13418.0,6070.72,95.06287843502562
16709.0,6057.59,95.03959012575687
12835.0,6018.67,95.01630181648812
12989.0,5992.29,94.99301350721937
16814.0,5990.610000000001,94.96972519795062
16180.0,5952.79,94.94643688868189
14422.0,5937.28,94.92314857941312
13941.0,5933.74,94.89986027014439
14505.0,5900.1,94.87657196087565
14855.0,5874.650000000001,94.85328365160689
17809.0,5871.2300000000005,94.82999534233815
15981.0,5859.59,94.8067070330694
15984.0,5854.15,94.78341872380065
13615.0,5812.24,94.7601304145319
14030.0,5785.5,94.73684210526315
14676.0,5742.25,94.71355379599441
15218.0,5699.110000000001,94.69026548672566
14085.0,5656.43,94.66697717745691
12539.0,5646.4,94.64368886818816
14249.0,5625.461,94.62040055891943
16839.0,5610.49,94.59711224965068
13629.0,5578.5,94.57382394038193
13999.0,5572.75,94.55053563111319
13004.0,5530.56,94.52724732184443
15144.0,5476.47,94.50395901257569
16558.0,5461.92,94.48067070330694
17576.0,5427.88,94.45738239403819
17338.0,5424.39,94.43409408476946
13047.0,5387.62,94.41080577550069
15023.0,5329.03,94.38751746623196
15465.0,5281.13,94.3642291569632
14146.0,5259.299999999999,94.34094084769445
15179.0,5240.62,94.3176525384257
17107.0,5236.39,94.29436422915697
15950.0,5233.25,94.27107591988822
15547.0,5186.05,94.24778761061947
17696.0,5179.84,94.22449930135072
15867.0,5177.06,94.20121099208197
12497.0,5168.650000000001,94.17792268281323
12380.0,5167.4400000000005,94.15463437354448
13141.0,5150.83,94.13134606427573
15570.0,5137.0199999999995,94.108057755007
15998.0,5136.22,94.08476944573823
13267.0,5107.77,94.0614811364695
13102.0,5103.83,94.03819282720075
15719.0,5090.4,94.014904517932
16985.0,5084.14,93.99161620866326
13090.0,5081.89,93.9683278993945
14769.0,5055.07,93.94503959012576
17146.0,5046.21,93.92175128085701
13069.0,5029.65,93.89846297158826
15125.0,5007.28,93.87517466231952
13869.0,5006.620000000001,93.85188635305077
16186.0,4991.97,93.82859804378202
13448.0,4982.08,93.80530973451327
12747.0,4968.58,93.78202142524454
16170.0,4933.25,93.75873311597577
17739.0,4932.09,93.73544480670704
14154.0,4917.9800000000005,93.71215649743829
14135.0,4914.74,93.68886818816954
16008.0,4905.35,93.6655798789008
15270.0,4895.79,93.64229156963204
15332.0,4892.68,93.6190032603633
14755.0,4886.07,93.59571495109455
12474.0,4849.98,93.5724266418258
17157.0,4832.9,93.54913833255706
14243.0,4829.4800000000005,93.5258500232883
13576.0,4812.85,93.50256171401956
14329.0,4806.78,93.47927340475081
13831.0,4806.19,93.45598509548206
18231.0,4782.0,93.43269678621333
14113.0,4778.83,93.40940847694458
13148.0,4775.12,93.38612016767583
13599.0,4759.74,93.36283185840708
13555.0,4757.06,93.33954354913834
12823.0,4742.0,93.31625523986958
12705.0,4739.76,93.29296693060084
14395.0,4688.9,93.26967862133209
15194.0,4666.51,93.24639031206334
12843.0,4664.85,93.2231020027946
12957.0,4649.38,93.19981369352584
17068.0,4595.09,93.1765253842571
14461.0,4594.54,93.15323707498835
15544.0,4591.61,93.1299487657196
15298.0,4581.93,93.10666045645087
16103.0,4573.12,93.08337214718212
13381.0,4558.21,93.06008383791337
12971.0,4552.4800000000005,93.03679552864462
16200.0,4549.33,93.01350721937587
12643.0,4536.26,92.99021891010713
13426.0,4526.06,92.96693060083838
17308.0,4511.76,92.94364229156963
18041.0,4508.51,92.92035398230088
13958.0,4504.78,92.89706567303215
17965.0,4495.21,92.8737773637634
18178.0,4481.08,92.85048905449464
15674.0,4473.83,92.8272007452259
17873.0,4465.2,92.80391243595714
16701.0,4464.32,92.78062412668841
14648.0,4458.21,92.75733581741964
14105.0,4443.650000000001,92.73404750815091
18055.0,4411.38,92.71075919888216
13983.0,4402.95,92.68747088961341
12490.0,4400.71,92.66418258034467
16749.0,4387.08,92.64089427107592
18061.0,4361.06,92.61760596180717
14918.0,4345.66,92.59431765253842
14081.0,4345.38,92.57102934326969
12839.0,4344.21,92.54774103400094
14685.0,4324.31,92.52445272473219
13590.0,4322.17,92.50116441546344
16938.0,4306.8,92.47787610619469
12431.0,4303.02,92.45458779692595
16125.0,4298.3,92.4312994876572
16556.0,4296.4400000000005,92.40801117838845
12454.0,4292.71,92.38472286911971
12567.0,4278.88,92.36143455985095
13373.0,4274.9400000000005,92.33814625058221
15727.0,4266.55,92.31485794131345
13044.0,4263.7300000000005,92.29156963204471
14936.0,4261.04,92.26828132277596
17611.0,4257.51,92.24499301350721
15805.0,4256.75,92.22170470423848
16722.0,4256.62,92.19841639496973
16118.0,4255.43,92.17512808570098
14175.0,4242.38,92.15183977643223
15750.0,4241.321,92.12855146716349
13329.0,4236.62,92.10526315789474
15955.0,4232.8,92.08197484862599
13969.0,4226.08,92.05868653935724
12913.0,4217.2300000000005,92.03539823008849
13451.0,4203.52,92.01210992081975
12755.0,4203.15,91.988821611551
12683.0,4197.51,91.96553330228225
16279.0,4195.5,91.94224499301352
16945.0,4185.16,91.91895668374475
15633.0,4173.41,91.89566837447602
14440.0,4169.150000000001,91.87238006520727
17508.0,4159.47,91.84909175593852
15898.0,4149.68,91.82580344666977
15980.0,4147.42,91.80251513740102
15694.0,4142.86,91.77922682813228
13854.0,4133.19,91.75593851886353
17593.0,4132.4400000000005,91.73265020959478
17700.0,4121.9800000000005,91.70936190032603
14282.0,4115.32,91.6860735910573
15521.0,4099.79,91.66278528178854
15622.0,4093.55,91.6394969725198
16858.0,4085.7400000000002,91.61620866325106
14292.0,4068.5699999999997,91.5929203539823
17584.0,4067.12,91.56963204471356
13137.0,4062.29,91.54634373544481
17457.0,4061.31,91.52305542617606
17735.0,4052.56,91.49976711690732
16700.0,4044.06,91.47647880763856
17238.0,4038.4500000000003,91.45319049836982
12744.0,4037.77,91.42990218910107
17138.0,4036.77,91.40661387983232
16456.0,4027.04,91.38332557056358
17625.0,4020.8,91.36003726129483
13931.0,4019.85,91.33674895202608
13394.0,4011.08,91.31346064275733
14766.0,4008.91,91.29017233348858
15034.0,4004.79,91.26688402421983
13756.0,4002.08,91.2435957149511
17049.0,3999.0,91.22030740568235
17091.0,3974.69,91.1970190964136
14291.0,3971.1,91.17373078714486
13542.0,3970.77,91.1504424778761
14025.0,3969.1,91.12715416860736
14101.0,3965.34,91.10386585933861
17231.0,3963.25,91.08057755006986
14709.0,3955.34,91.05728924080113
16954.0,3952.25,91.03400093153236
15372.0,3947.02,91.01071262226363
13157.0,3946.14,90.98742431299488
12836.0,3933.61,90.96413600372613
16546.0,3933.29,90.94084769445739
13317.0,3928.461,90.91755938518864
17838.0,3926.8500000000004,90.89427107591989
14210.0,3913.4300000000003,90.87098276665114
17204.0,3910.78,90.84769445738239
15321.0,3909.92,90.82440614811364
14525.0,3908.4399999999996,90.8011178388449
12867.0,3876.47,90.77782952957615
14560.0,3876.26,90.7545412203074
15823.0,3874.62,90.73125291103867
14841.0,3867.2400000000002,90.7079646017699
16992.0,3858.2400000000002,90.68467629250117
14145.0,3857.85,90.66138798323242
16710.0,3853.3,90.63809967396367
16242.0,3835.04,90.61481136469493
14944.0,3831.9700000000003,90.59152305542617
13883.0,3803.9900000000002,90.56823474615743
16636.0,3802.04,90.54494643688868
14286.0,3800.89,90.52165812761993
17829.0,3791.1800000000003,90.4983698183512
17092.0,3785.5299999999997,90.47508150908244
16670.0,3764.2000000000003,90.4517931998137
17757.0,3757.35,90.42850489054494
16072.0,3744.57,90.4052165812762
12917.0,3735.5,90.38192827200746
15903.0,3733.4800000000005,90.3586399627387
16497.0,3729.59,90.33535165346996
18245.0,3728.67,90.3120633442012
14442.0,3727.3999999999996,90.28877503493247
12737.0,3710.5,90.2654867256637
15150.0,3686.61,90.24219841639497
12429.0,3685.11,90.21891010712622
16409.0,3680.16,90.19562179785747
13082.0,3673.44,90.17233348858873
17802.0,3664.0,90.14904517931998
18064.0,3627.1800000000003,90.12575687005123
15755.0,3618.07,90.10246856078248
12451.0,3613.0099999999998,90.07918025151373
16253.0,3611.29,90.055891942245
13446.0,3608.86,90.03260363297625
13654.0,3600.67,90.0093153237075
13107.0,3585.55,89.98602701443875
12356.0,3562.25,89.96273870517001
15786.0,3558.65,89.93945039590126
13230.0,3553.81,89.91616208663251
16592.0,3551.18,89.89287377736377
13269.0,3545.47,89.86958546809501
14625.0,3543.05,89.84629715882627
14514.0,3539.38,89.82300884955751
13136.0,3532.42,89.79972054028877
15673.0,3528.8199999999997,89.77643223102004
18229.0,3526.81,89.75314392175127
15785.0,3521.58,89.72985561248254
16336.0,3517.6899999999996,89.70656730321379
12841.0,3514.08,89.68327899394504
14459.0,3501.221,89.65999068467629
14844.0,3498.6200000000003,89.63670237540755
13763.0,3492.53,89.6134140661388
12759.0,3489.3,89.59012575687005
13593.0,3484.9300000000003,89.5668374476013
15159.0,3475.7200000000003,89.54354913833255
15641.0,3458.3500000000004,89.52026082906382
18065.0,3456.8,89.49697251979507
15299.0,3456.5299999999997,89.47368421052632
12633.0,3454.58,89.45039590125758
13734.0,3451.2900000000004,89.42710759198881
14702.0,3445.08,89.40381928272008
17876.0,3424.02,89.38053097345133
13031.0,3419.27,89.35724266418258
14388.0,3417.26,89.33395435491384
12455.0,3413.09,89.31066604564508
15129.0,3412.78,89.28737773637634
17365.0,3404.27,89.26408942710759
15571.0,3401.2,89.24080111783884
16320.0,3390.3900000000003,89.21751280857009
15812.0,3385.03,89.19422449930136
17307.0,3378.3100000000004,89.1709361900326
12613.0,3372.54,89.14764788076386
14060.0,3367.7599999999998,89.1243595714951
16732.0,3363.0400000000004,89.10107126222636
16735.0,3362.8,89.07778295295762
17315.0,3354.09,89.05449464368887
16182.0,3354.0,89.03120633442012
13491.0,3350.74,89.00791802515138
13658.0,3350.6,88.98462971588262
13324.0,3348.5699999999997,88.96134140661388
16563.0,3334.82,88.93805309734513
12623.0,3334.74,88.91476478807638
12422.0,3315.79,88.89147647880765
16353.0,3310.22,88.86818816953888
15369.0,3305.879999999999,88.84489986027015
18094.0,3305.3199999999997,88.8216115510014
17663.0,3292.77,88.79832324173265
14852.0,3286.94,88.77503493246391
13993.0,3280.7000000000003,88.75174662319516
12615.0,3273.69,88.72845831392641
13815.0,3270.88,88.70517000465766
13214.0,3264.23,88.68188169538892
17519.0,3263.73,88.65859338612016
13722.0,3260.0,88.63530507685142
13495.0,3256.4900000000002,88.61201676758267
13357.0,3228.41,88.58872845831392
16570.0,3218.87,88.56544014904519
16153.0,3213.28,88.54215183977642
16940.0,3195.5299999999997,88.51886353050769
13520.0,3192.8999999999996,88.49557522123894
17799.0,3190.66,88.47228691197019
18194.0,3188.2000000000003,88.44899860270145
14800.0,3179.25,88.4257102934327
15002.0,3175.52,88.40242198416395
14028.0,3175.5,88.3791336748952
13115.0,3168.82,88.35584536562645
13659.0,3165.7799999999997,88.33255705635771
17612.0,3163.38,88.30926874708896
14530.0,3151.24,88.28598043782021
14092.0,3146.64,88.26269212855146
13139.0,3138.04,88.22775966464835
15367.0,3138.04,88.22775966464835
12662.0,3132.09,88.19282720074523
15502.0,3132.07,88.16953889147648
15680.0,3130.8,88.14625058220773
12417.0,3129.41,88.12296227293899
17412.0,3126.92,88.09967396367023
16351.0,3125.23,88.07638565440149
13953.0,3125.0,88.05309734513274
13015.0,3119.44,88.02980903586399
17469.0,3115.28,88.00652072659526
17646.0,3098.5,87.9832324173265
17644.0,3095.56,87.95994410805775
13771.0,3094.37,87.936655798789
13552.0,3079.1,87.91336748952025
14221.0,3078.7400000000002,87.89007918025152
12872.0,3078.37,87.86679087098277
17618.0,3076.36,87.84350256171402
12469.0,3070.54,87.82021425244527
17913.0,3068.04,87.79692594317653
15394.0,3067.86,87.77363763390778
12511.0,3065.77,87.75034932463903
17069.0,3063.18,87.72706101537028
13183.0,3053.1000000000004,87.70377270610153
15485.0,3049.51,87.6804843968328
18075.0,3041.19,87.65719608756403
13562.0,3038.85,87.6339077782953
12766.0,3036.8,87.61061946902655
17769.0,3034.0299999999997,87.5873311597578
16717.0,3031.6000000000004,87.56404285048906
17287.0,3031.6,87.54075454122031
14535.0,3031.54,87.51746623195156
13875.0,3027.58,87.49417792268281
15538.0,3027.15,87.47088961341407
16067.0,3026.19,87.44760130414532
16718.0,3023.78,87.42431299487657
16986.0,3015.55,87.40102468560782
17145.0,3014.64,87.37773637633907
14227.0,3011.6,87.35444806707034
15614.0,3008.86,87.33115975780159
17861.0,3005.39,87.30787144853284
14593.0,2997.18,87.2845831392641
13769.0,2994.76,87.26129482999534
17372.0,2982.75,87.2380065207266
17526.0,2970.14,87.21471821145785
13037.0,2961.48,87.1914299021891
13291.0,2959.73,87.16814159292035
13985.0,2957.78,87.1448532836516
16325.0,2953.2999999999997,87.12156497438286
16145.0,2951.6200000000003,87.09827666511411
15939.0,2945.38,87.07498835584536
13634.0,2944.39,87.05170004657661
16444.0,2943.61,87.02841173730788
15722.0,2938.84,87.00512342803913
13870.0,2938.5899999999997,86.98183511877038
14532.0,2913.58,86.95854680950164
16156.0,2908.97,86.93525850023288
17819.0,2907.65,86.91197019096414
16736.0,2904.5099999999998,86.88868188169539
12468.0,2900.5099999999998,86.86539357242664
17931.0,2897.6,86.8421052631579
14159.0,2893.58,86.81881695388914
14465.0,2887.4100000000003,86.7955286446204
14590.0,2884.29,86.77224033535165
12806.0,2878.96,86.7489520260829
16003.0,2878.46,86.72566371681415
14209.0,2870.24,86.7023754075454
14047.0,2868.7200000000003,86.67908709827667
16467.0,2862.3999999999996,86.65579878900792
16400.0,2855.51,86.63251047973917
15421.0,2854.98,86.60922217047042
14257.0,2854.73,86.58593386120168
14796.0,2851.61,86.56264555193293
15122.0,2849.29,86.53935724266418
14913.0,2845.7000000000003,86.51606893339545
14882.0,2836.85,86.49278062412668
15222.0,2830.6600000000003,86.46949231485794
14824.0,2824.8,86.4462040055892
13975.0,2824.06,86.42291569632044
13052.0,2820.38,86.39962738705171
14441.0,2816.45,86.37633907778294
12631.0,2811.77,86.35305076851421
13205.0,2803.2,86.32976245924546
15079.0,2793.0899999999997,86.30647414997671
12406.0,2791.46,86.28318584070797
14540.0,2789.1800000000003,86.25989753143922
16772.0,2785.6,86.23660922217047
15255.0,2779.92,86.21332091290172
16283.0,2779.86,86.19003260363297
14817.0,2778.87,86.16674429436422
16316.0,2777.75,86.14345598509549
16208.0,2776.19,86.12016767582674
14572.0,2769.59,86.09687936655799
17754.0,2769.47,86.07359105728925
15817.0,2766.3999999999996,86.05030274802048
14930.0,2763.78,86.02701443875175
14732.0,2761.1800000000003,86.003726129483
14112.0,2750.34,85.98043782021425
14770.0,2748.47,85.95714951094551
16335.0,2747.0,85.93386120167675
17241.0,2744.1400000000003,85.91057289240801
16571.0,2739.83,85.88728458313926
18145.0,2738.54,85.86399627387051
12712.0,2738.0299999999997,85.84070796460178
15628.0,2737.7200000000003,85.81741965533303
17848.0,2736.95,85.79413134606428
17685.0,2736.64,85.77084303679553
17669.0,2735.63,85.74755472752679
14744.0,2732.49,85.72426641825803
13901.0,2732.14,85.70097810898929
17082.0,2728.1800000000003,85.67768979972054
13334.0,2720.1800000000003,85.65440149045179
12358.0,2719.01,85.63111318118305
16655.0,2718.75,85.60782487191429
17191.0,2715.42,85.58453656264555
14713.0,2708.21,85.5612482533768
12510.0,2706.76,85.53795994410805
13510.0,2703.23,85.51467163483932
17096.0,2698.15,85.49138332557057
13461.0,2693.5,85.46809501630182
15527.0,2692.96,85.44480670703307
12838.0,2692.9,85.42151839776432
17690.0,2690.15,85.39823008849558
15480.0,2686.75,85.37494177922683
17019.0,2678.89,85.35165346995808
14493.0,2673.21,85.32836516068933
12910.0,2671.98,85.3050768514206
14401.0,2663.42,85.28178854215184
17406.0,2663.38,85.2585002328831
14566.0,2660.0,85.23521192361434
14825.0,2659.3700000000003,85.2119236143456
17001.0,2651.23,85.18863530507686
12349.0,2646.99,85.1653469958081
17346.0,2646.44,85.14205868653936
12967.0,2646.0200000000004,85.11877037727061
14740.0,2645.65,85.09548206800186
15240.0,2629.43,85.07219375873312
17083.0,2629.2999999999997,85.04890544946437
12671.0,2622.481,85.02561714019562
13209.0,2617.8999999999996,85.00232883092687
14626.0,2617.7,84.97904052165812
14907.0,2615.84,84.95575221238938
15854.0,2609.1600000000003,84.93246390312063
14099.0,2607.54,84.90917559385188
14451.0,2603.0,84.88588728458313
17672.0,2600.46,84.8625989753144
15967.0,2600.37,84.83931066604565
16347.0,2594.36,84.8160223567769
17673.0,2594.11,84.79273404750816
17863.0,2585.2,84.7694457382394
17426.0,2584.11,84.74615742897066
12857.0,2577.85,84.7228691197019
15203.0,2572.38,84.69958081043316
16933.0,2569.52,84.67629250116443
16401.0,2567.75,84.65300419189566
16308.0,2560.0,84.62971588262693
13707.0,2559.45,84.60642757335818
13982.0,2557.68,84.58313926408943
17686.0,2557.3500000000004,84.55985095482067
16094.0,2557.33,84.53656264555194
15290.0,2551.81,84.51327433628319
17400.0,2547.09,84.48998602701444
16950.0,2546.6299999999997,84.46669771774569
15754.0,2546.19,84.44340940847694
12779.0,2538.06,84.4201210992082
18168.0,2536.48,84.39683278993945
17975.0,2534.07,84.3735444806707
17465.0,2533.64,84.35025617140197
15301.0,2533.09,84.3269678621332
15051.0,2528.55,84.30367955286447
12483.0,2519.7400000000002,84.28039124359572
15046.0,2519.37,84.25710293432697
14564.0,2519.3199999999997,84.23381462505823
16303.0,2517.8900000000003,84.21052631578947
16393.0,2515.45,84.18723800652073
13929.0,2515.25,84.16394969725198
14546.0,2514.01,84.14066138798323
13384.0,2512.81,84.11737307871448
17512.0,2512.23,84.09408476944574
16190.0,2508.4700000000003,84.070796460177
13786.0,2506.0099999999998,84.04750815090824
16011.0,2504.3,84.02421984163949
18069.0,2503.8900000000003,84.00093153237074
13485.0,2503.6800000000003,83.977643223102
17930.0,2502.44,83.95435491383326
12708.0,2501.84,83.9310666045645
12978.0,2496.07,83.90777829529577
17059.0,2489.79,83.87284583139264
15249.0,2489.79,83.87284583139264
14001.0,2487.01,83.83791336748952
17640.0,2485.93,83.81462505822077
15983.0,2483.8,83.79133674895203
12625.0,2481.06,83.76804843968327
15858.0,2479.02,83.74476013041453
12523.0,2475.28,83.72147182114578
15494.0,2471.72,83.69818351187703
13018.0,2470.06,83.6748952026083
12359.0,2469.36,83.65160689333955
17730.0,2468.52,83.6283185840708
16455.0,2465.54,83.60503027480205
16523.0,2464.87,83.58174196553331
12749.0,2460.29,83.55845365626455
15514.0,2459.09,83.53516534699581
16919.0,2457.36,83.51187703772706
13979.0,2456.96,83.48858872845831
15123.0,2456.8599999999997,83.46530041918957
13571.0,2454.22,83.44201210992081
14044.0,2453.33,83.41872380065207
13995.0,2452.77,83.39543549138332
12589.0,2447.49,83.37214718211457
16143.0,2447.04,83.34885887284584
14344.0,2443.77,83.32557056357709
16098.0,2442.4700000000003,83.30228225430834
17449.0,2430.29,83.27899394503959
15077.0,2423.88,83.25570563577084
17491.0,2422.2000000000003,83.2324173265021
12976.0,2417.78,83.20912901723335
15024.0,2414.18,83.1858407079646
14857.0,2413.281,83.16255239869585
17402.0,2413.23,83.13926408942712
15050.0,2411.7,83.11597578015835
13464.0,2409.21,83.09268747088962
13823.0,2400.89,83.06939916162086
13557.0,2396.02,83.04611085235211
16293.0,2395.46,83.02282254308338
15712.0,2395.1,82.99953423381461
17031.0,2393.5,82.97624592454588
16767.0,2391.2,82.95295761527713
14737.0,2389.62,82.92966930600838
16742.0,2387.71,82.90638099673964
13527.0,2386.28,82.88309268747089
15353.0,2377.0299999999997,82.85980437820214
12600.0,2374.75,82.83651606893339
14466.0,2374.5,82.81322775966466
15581.0,2367.8100000000004,82.7899394503959
15796.0,2353.34,82.76665114112716
18093.0,2346.1900000000005,82.7433628318584
16539.0,2343.2,82.72007452258966
18287.0,2340.61,82.69678621332092
12656.0,2338.06,82.67349790405217
17213.0,2337.85,82.65020959478342
14649.0,2336.87,82.62692128551467
15043.0,2336.7999999999997,82.60363297624592
16607.0,2336.5099999999998,82.58034466697718
