CustomerID,ReturnedItems,Score_ReturnedItems
17464.0,72.0,95.63344201210992
17408.0,72.0,95.63344201210992
12770.0,72.0,95.63344201210992
17524.0,72.0,95.63344201210992
13015.0,72.0,95.63344201210992
12613.0,72.0,95.63344201210992
17829.0,72.0,95.63344201210992
16067.0,70.0,95.52864462040056
14286.0,68.0,95.48206800186307
13650.0,68.0,95.48206800186307
15805.0,68.0,95.48206800186307
16592.0,67.0,95.42384722869119
13407.0,67.0,95.42384722869119
13446.0,66.0,95.38891476478808
13317.0,65.0,95.33069399161622
17611.0,65.0,95.33069399161622
17676.0,65.0,95.33069399161622
12437.0,65.0,95.33069399161622
15581.0,64.0,95.2491849091756
12758.0,64.0,95.2491849091756
15279.0,64.0,95.2491849091756
14667.0,63.0,95.19096413600373
14505.0,63.0,95.19096413600373
12647.0,62.0,95.14438751746623
14137.0,62.0,95.14438751746623
16029.0,61.0,95.08616674429436
15005.0,61.0,95.08616674429436
13077.0,61.0,95.08616674429436
17457.0,60.0,95.00465766185376
14685.0,60.0,95.00465766185376
16604.0,60.0,95.00465766185376
17550.0,60.0,95.00465766185376
12720.0,59.0,94.92314857941312
14299.0,59.0,94.92314857941312
17345.0,59.0,94.92314857941312
16191.0,58.0,94.87657196087565
13520.0,57.0,94.85328365160689
16858.0,56.0,94.79506287843502
13107.0,56.0,94.79506287843502
12705.0,56.0,94.79506287843502
14634.0,56.0,94.79506287843502
13092.0,55.0,94.70190964136003
15786.0,55.0,94.70190964136003
17757.0,55.0,94.70190964136003
13136.0,55.0,94.70190964136003
15240.0,54.0,94.5854680950163
12982.0,54.0,94.5854680950163
15329.0,54.0,94.5854680950163
14695.0,54.0,94.5854680950163
12933.0,54.0,94.5854680950163
14030.0,54.0,94.5854680950163
15580.0,53.0,94.48067070330694
14194.0,53.0,94.48067070330694
12703.0,53.0,94.48067070330694
16227.0,52.0,94.3642291569632
16136.0,52.0,94.3642291569632
17589.0,52.0,94.3642291569632
13468.0,52.0,94.3642291569632
17049.0,52.0,94.3642291569632
15513.0,52.0,94.3642291569632
17340.0,52.0,94.3642291569632
16670.0,51.0,94.27107591988822
12891.0,50.0,94.21285514671635
18064.0,50.0,94.21285514671635
17954.0,50.0,94.21285514671635
16133.0,50.0,94.21285514671635
14105.0,49.0,94.0614811364695
13408.0,49.0,94.0614811364695
13958.0,49.0,94.0614811364695
15981.0,49.0,94.0614811364695
15323.0,49.0,94.0614811364695
16928.0,49.0,94.0614811364695
17372.0,49.0,94.0614811364695
15181.0,49.0,94.0614811364695
14010.0,49.0,94.0614811364695
15078.0,48.0,93.87517466231952
14828.0,48.0,93.87517466231952
13316.0,48.0,93.87517466231952
14872.0,48.0,93.87517466231952
16886.0,48.0,93.87517466231952
13585.0,48.0,93.87517466231952
17377.0,48.0,93.87517466231952
13113.0,47.0,93.73544480670704
16550.0,47.0,93.73544480670704
17716.0,47.0,93.73544480670704
16701.0,47.0,93.73544480670704
15950.0,47.0,93.73544480670704
14546.0,46.0,93.60735910572893
14676.0,46.0,93.60735910572893
18226.0,46.0,93.60735910572893
17311.0,46.0,93.60735910572893
17085.0,46.0,93.60735910572893
13668.0,46.0,93.60735910572893
13676.0,45.0,93.5258500232883
16351.0,44.0,93.46762925011645
12425.0,44.0,93.46762925011645
17769.0,44.0,93.46762925011645
17894.0,44.0,93.46762925011645
16455.0,43.0,93.40940847694458
12598.0,42.0,93.36283185840708
16947.0,42.0,93.36283185840708
13082.0,42.0,93.36283185840708
15339.0,41.0,93.2231020027946
14895.0,41.0,93.2231020027946
16658.0,41.0,93.2231020027946
13735.0,41.0,93.2231020027946
15251.0,41.0,93.2231020027946
16161.0,41.0,93.2231020027946
14051.0,41.0,93.2231020027946
14276.0,41.0,93.2231020027946
14648.0,41.0,93.2231020027946
15518.0,40.0,93.08337214718212
16817.0,40.0,93.08337214718212
12749.0,40.0,93.08337214718212
15382.0,39.0,92.95528644620401
17612.0,39.0,92.95528644620401
16571.0,39.0,92.95528644620401
13319.0,39.0,92.95528644620401
13267.0,39.0,92.95528644620401
16176.0,39.0,92.95528644620401
13266.0,39.0,92.95528644620401
16104.0,39.0,92.95528644620401
14430.0,38.0,92.78062412668841
12820.0,38.0,92.78062412668841
13473.0,38.0,92.78062412668841
16779.0,38.0,92.78062412668841
17592.0,38.0,92.78062412668841
13557.0,38.0,92.78062412668841
16843.0,38.0,92.78062412668841
16153.0,37.0,92.64089427107592
13552.0,37.0,92.64089427107592
14455.0,37.0,92.64089427107592
13162.0,37.0,92.64089427107592
13050.0,37.0,92.64089427107592
15856.0,36.0,92.38472286911971
16145.0,36.0,92.38472286911971
15443.0,36.0,92.38472286911971
17324.0,36.0,92.38472286911971
17193.0,36.0,92.38472286911971
15607.0,36.0,92.38472286911971
15980.0,36.0,92.38472286911971
15586.0,36.0,92.38472286911971
12979.0,36.0,92.38472286911971
16332.0,36.0,92.38472286911971
18094.0,36.0,92.38472286911971
15358.0,36.0,92.38472286911971
14292.0,36.0,92.38472286911971
13941.0,36.0,92.38472286911971
14640.0,36.0,92.38472286911971
14766.0,36.0,92.38472286911971
17718.0,36.0,92.38472286911971
14175.0,35.0,92.11690731252911
18075.0,35.0,92.11690731252911
16167.0,35.0,92.11690731252911
15845.0,35.0,92.11690731252911
15827.0,35.0,92.11690731252911
13871.0,35.0,92.11690731252911
15633.0,34.0,91.88402421984165
15281.0,34.0,91.88402421984165
16218.0,34.0,91.88402421984165
16396.0,34.0,91.88402421984165
13295.0,34.0,91.88402421984165
13148.0,34.0,91.88402421984165
16525.0,34.0,91.88402421984165
15100.0,34.0,91.88402421984165
14451.0,34.0,91.88402421984165
13047.0,34.0,91.88402421984165
13141.0,34.0,91.88402421984165
16355.0,34.0,91.88402421984165
15194.0,34.0,91.88402421984165
15785.0,34.0,91.88402421984165
16103.0,33.0,91.65114112715416
12408.0,33.0,91.65114112715416
16940.0,33.0,91.65114112715416
16898.0,33.0,91.65114112715416
15218.0,33.0,91.65114112715416
14755.0,33.0,91.65114112715416
16732.0,32.0,91.47647880763856
13767.0,32.0,91.47647880763856
13648.0,32.0,91.47647880763856
16001.0,32.0,91.47647880763856
15941.0,32.0,91.47647880763856
17353.0,32.0,91.47647880763856
14916.0,32.0,91.47647880763856
13889.0,32.0,91.47647880763856
14987.0,32.0,91.47647880763856
17969.0,31.0,91.23195156031673
13175.0,31.0,91.23195156031673
15694.0,31.0,91.23195156031673
16210.0,31.0,91.23195156031673
17867.0,31.0,91.23195156031673
12644.0,31.0,91.23195156031673
15326.0,31.0,91.23195156031673
18225.0,31.0,91.23195156031673
12510.0,31.0,91.23195156031673
15271.0,31.0,91.23195156031673
14507.0,31.0,91.23195156031673
14049.0,31.0,91.23195156031673
17998.0,30.0,90.929203539823
15015.0,30.0,90.929203539823
17448.0,30.0,90.929203539823
12439.0,30.0,90.929203539823
18247.0,30.0,90.929203539823
15207.0,30.0,90.929203539823
12712.0,30.0,90.929203539823
12487.0,30.0,90.929203539823
17977.0,30.0,90.929203539823
16642.0,30.0,90.929203539823
12910.0,30.0,90.929203539823
12935.0,30.0,90.929203539823
18217.0,30.0,90.929203539823
15221.0,30.0,90.929203539823
17581.0,29.0,90.63809967396367
14621.0,29.0,90.63809967396367
17563.0,29.0,90.63809967396367
13178.0,29.0,90.63809967396367
17617.0,29.0,90.63809967396367
13577.0,29.0,90.63809967396367
12380.0,29.0,90.63809967396367
15808.0,29.0,90.63809967396367
17735.0,29.0,90.63809967396367
16118.0,29.0,90.63809967396367
14907.0,29.0,90.63809967396367
17702.0,28.0,90.4052165812762
14389.0,28.0,90.4052165812762
17145.0,28.0,90.4052165812762
13304.0,28.0,90.4052165812762
16255.0,28.0,90.4052165812762
15485.0,28.0,90.4052165812762
15498.0,28.0,90.4052165812762
15538.0,28.0,90.4052165812762
15298.0,28.0,90.4052165812762
17908.0,27.0,90.20726595249184
16485.0,27.0,90.20726595249184
14037.0,27.0,90.20726595249184
15046.0,27.0,90.20726595249184
18260.0,27.0,90.20726595249184
17412.0,27.0,90.20726595249184
16163.0,27.0,90.20726595249184
17411.0,27.0,90.20726595249184
13281.0,26.0,89.98602701443875
15614.0,26.0,89.98602701443875
16711.0,26.0,89.98602701443875
17135.0,26.0,89.98602701443875
16128.0,26.0,89.98602701443875
17965.0,26.0,89.98602701443875
14233.0,26.0,89.98602701443875
12632.0,26.0,89.98602701443875
16903.0,26.0,89.98602701443875
17746.0,26.0,89.98602701443875
13183.0,26.0,89.98602701443875
16202.0,25.0,89.6949231485794
13037.0,25.0,89.6949231485794
17930.0,25.0,89.6949231485794
15885.0,25.0,89.6949231485794
12807.0,25.0,89.6949231485794
13337.0,25.0,89.6949231485794
18207.0,25.0,89.6949231485794
17663.0,25.0,89.6949231485794
14088.0,25.0,89.6949231485794
17603.0,25.0,89.6949231485794
15704.0,25.0,89.6949231485794
12747.0,25.0,89.6949231485794
16600.0,25.0,89.6949231485794
12476.0,25.0,89.6949231485794
14199.0,24.0,89.20586865393572
14000.0,24.0,89.20586865393572
12594.0,24.0,89.20586865393572
17048.0,24.0,89.20586865393572
12645.0,24.0,89.20586865393572
14885.0,24.0,89.20586865393572
15489.0,24.0,89.20586865393572
16040.0,24.0,89.20586865393572
12963.0,24.0,89.20586865393572
16558.0,24.0,89.20586865393572
16993.0,24.0,89.20586865393572
15880.0,24.0,89.20586865393572
16767.0,24.0,89.20586865393572
14725.0,24.0,89.20586865393572
13946.0,24.0,89.20586865393572
17950.0,24.0,89.20586865393572
16372.0,24.0,89.20586865393572
16556.0,24.0,89.20586865393572
17090.0,24.0,89.20586865393572
15789.0,24.0,89.20586865393572
14087.0,24.0,89.20586865393572
13417.0,24.0,89.20586865393572
18020.0,24.0,89.20586865393572
16450.0,24.0,89.20586865393572
12406.0,24.0,89.20586865393572
13097.0,24.0,89.20586865393572
15558.0,24.0,89.20586865393572
17201.0,24.0,89.20586865393572
13503.0,23.0,88.69352585002329
16791.0,23.0,88.69352585002329
14135.0,23.0,88.69352585002329
13995.0,23.0,88.69352585002329
13965.0,23.0,88.69352585002329
14769.0,23.0,88.69352585002329
14590.0,23.0,88.69352585002329
16150.0,23.0,88.69352585002329
12440.0,23.0,88.69352585002329
13711.0,23.0,88.69352585002329
16996.0,23.0,88.69352585002329
15523.0,23.0,88.69352585002329
15309.0,23.0,88.69352585002329
16717.0,23.0,88.69352585002329
12523.0,23.0,88.69352585002329
13883.0,23.0,88.69352585002329
16406.0,22.0,88.22775966464835
14861.0,22.0,88.22775966464835
16436.0,22.0,88.22775966464835
12525.0,22.0,88.22775966464835
18168.0,22.0,88.22775966464835
13102.0,22.0,88.22775966464835
18163.0,22.0,88.22775966464835
13440.0,22.0,88.22775966464835
17802.0,22.0,88.22775966464835
13187.0,22.0,88.22775966464835
13495.0,22.0,88.22775966464835
16835.0,22.0,88.22775966464835
13662.0,22.0,88.22775966464835
15179.0,22.0,88.22775966464835
12998.0,22.0,88.22775966464835
17342.0,22.0,88.22775966464835
13890.0,22.0,88.22775966464835
15138.0,22.0,88.22775966464835
17019.0,22.0,88.22775966464835
13772.0,22.0,88.22775966464835
15144.0,22.0,88.22775966464835
13021.0,22.0,88.22775966464835
12621.0,22.0,88.22775966464835
12615.0,22.0,88.22775966464835
16170.0,21.0,87.84350256171402
13246.0,21.0,87.84350256171402
15321.0,21.0,87.84350256171402
17640.0,21.0,87.84350256171402
12578.0,21.0,87.84350256171402
13478.0,21.0,87.84350256171402
17442.0,21.0,87.84350256171402
15750.0,21.0,87.84350256171402
14961.0,21.0,87.84350256171402
17610.0,20.0,87.48253376804844
16177.0,20.0,87.48253376804844
16553.0,20.0,87.48253376804844
13394.0,20.0,87.48253376804844
14040.0,20.0,87.48253376804844
16258.0,20.0,87.48253376804844
14535.0,20.0,87.48253376804844
16395.0,20.0,87.48253376804844
16565.0,20.0,87.48253376804844
15615.0,20.0,87.48253376804844
14415.0,20.0,87.48253376804844
14401.0,20.0,87.48253376804844
17339.0,20.0,87.48253376804844
13659.0,20.0,87.48253376804844
15791.0,20.0,87.48253376804844
14824.0,20.0,87.48253376804844
15021.0,20.0,87.48253376804844
16908.0,20.0,87.48253376804844
16807.0,20.0,87.48253376804844
15874.0,20.0,87.48253376804844
13815.0,20.0,87.48253376804844
14953.0,20.0,87.48253376804844
17243.0,19.0,87.04005589194225
13555.0,19.0,87.04005589194225
15101.0,19.0,87.04005589194225
12721.0,19.0,87.04005589194225
16719.0,19.0,87.04005589194225
15658.0,19.0,87.04005589194225
15640.0,19.0,87.04005589194225
16875.0,19.0,87.04005589194225
15255.0,19.0,87.04005589194225
13455.0,19.0,87.04005589194225
14122.0,19.0,87.04005589194225
12766.0,19.0,87.04005589194225
15079.0,19.0,87.04005589194225
13327.0,19.0,87.04005589194225
15810.0,19.0,87.04005589194225
15611.0,19.0,87.04005589194225
15224.0,18.0,86.63251047973917
14154.0,18.0,86.63251047973917
13510.0,18.0,86.63251047973917
13979.0,18.0,86.63251047973917
17714.0,18.0,86.63251047973917
12949.0,18.0,86.63251047973917
17069.0,18.0,86.63251047973917
17754.0,18.0,86.63251047973917
17469.0,18.0,86.63251047973917
12633.0,18.0,86.63251047973917
13901.0,18.0,86.63251047973917
15812.0,18.0,86.63251047973917
12431.0,18.0,86.63251047973917
16984.0,18.0,86.63251047973917
13641.0,18.0,86.63251047973917
16080.0,18.0,86.63251047973917
12915.0,18.0,86.63251047973917
12708.0,18.0,86.63251047973917
15796.0,18.0,86.63251047973917
17034.0,17.0,86.21332091290172
14081.0,17.0,86.21332091290172
15059.0,17.0,86.21332091290172
15542.0,17.0,86.21332091290172
13012.0,17.0,86.21332091290172
14944.0,17.0,86.21332091290172
17406.0,17.0,86.21332091290172
15639.0,17.0,86.21332091290172
14817.0,17.0,86.21332091290172
15296.0,17.0,86.21332091290172
12649.0,17.0,86.21332091290172
18136.0,17.0,86.21332091290172
16325.0,17.0,86.21332091290172
14896.0,17.0,86.21332091290172
16584.0,17.0,86.21332091290172
16166.0,17.0,86.21332091290172
16841.0,17.0,86.21332091290172
13338.0,16.0,85.74755472752679
16365.0,16.0,85.74755472752679
14322.0,16.0,85.74755472752679
13768.0,16.0,85.74755472752679
14388.0,16.0,85.74755472752679
13292.0,16.0,85.74755472752679
18286.0,16.0,85.74755472752679
17172.0,16.0,85.74755472752679
12854.0,16.0,85.74755472752679
18172.0,16.0,85.74755472752679
17146.0,16.0,85.74755472752679
16919.0,16.0,85.74755472752679
16168.0,16.0,85.74755472752679
17115.0,16.0,85.74755472752679
14740.0,16.0,85.74755472752679
15380.0,16.0,85.74755472752679
14025.0,16.0,85.74755472752679
16186.0,16.0,85.74755472752679
15602.0,16.0,85.74755472752679
12782.0,16.0,85.74755472752679
14850.0,16.0,85.74755472752679
16481.0,16.0,85.74755472752679
16812.0,16.0,85.74755472752679
13554.0,15.0,85.20027945971123
15916.0,15.0,85.20027945971123
15898.0,15.0,85.20027945971123
15867.0,15.0,85.20027945971123
15819.0,15.0,85.20027945971123
13381.0,15.0,85.20027945971123
14655.0,15.0,85.20027945971123
16131.0,15.0,85.20027945971123
16143.0,15.0,85.20027945971123
13635.0,15.0,85.20027945971123
14530.0,15.0,85.20027945971123
13658.0,15.0,85.20027945971123
15998.0,15.0,85.20027945971123
15722.0,15.0,85.20027945971123
14534.0,15.0,85.20027945971123
13745.0,15.0,85.20027945971123
15252.0,15.0,85.20027945971123
14926.0,15.0,85.20027945971123
15359.0,15.0,85.20027945971123
12972.0,15.0,85.20027945971123
12531.0,15.0,85.20027945971123
16652.0,15.0,85.20027945971123
13126.0,15.0,85.20027945971123
12468.0,15.0,85.20027945971123
16180.0,14.0,84.57149510945506
16286.0,14.0,84.57149510945506
15122.0,14.0,84.57149510945506
14329.0,14.0,84.57149510945506
12483.0,14.0,84.57149510945506
16933.0,14.0,84.57149510945506
17763.0,14.0,84.57149510945506
14211.0,14.0,84.57149510945506
14771.0,14.0,84.57149510945506
18009.0,14.0,84.57149510945506
12631.0,14.0,84.57149510945506
13729.0,14.0,84.57149510945506
16576.0,14.0,84.57149510945506
18221.0,14.0,84.57149510945506
16945.0,14.0,84.57149510945506
17477.0,14.0,84.57149510945506
16795.0,14.0,84.57149510945506
12835.0,14.0,84.57149510945506
14615.0,14.0,84.57149510945506
13922.0,14.0,84.57149510945506
17593.0,14.0,84.57149510945506
16714.0,14.0,84.57149510945506
16700.0,14.0,84.57149510945506
15719.0,14.0,84.57149510945506
13813.0,14.0,84.57149510945506
16094.0,14.0,84.57149510945506
16543.0,14.0,84.57149510945506
13855.0,14.0,84.57149510945506
13049.0,14.0,84.57149510945506
18062.0,14.0,84.57149510945506
15882.0,13.0,83.76804843968327
17213.0,13.0,83.76804843968327
14645.0,13.0,83.76804843968327
17231.0,13.0,83.76804843968327
13541.0,13.0,83.76804843968327
12451.0,13.0,83.76804843968327
13055.0,13.0,83.76804843968327
13057.0,13.0,83.76804843968327
14225.0,13.0,83.76804843968327
16155.0,13.0,83.76804843968327
17743.0,13.0,83.76804843968327
14898.0,13.0,83.76804843968327
13090.0,13.0,83.76804843968327
14893.0,13.0,83.76804843968327
17884.0,13.0,83.76804843968327
12907.0,13.0,83.76804843968327
16033.0,13.0,83.76804843968327
16713.0,13.0,83.76804843968327
17921.0,13.0,83.76804843968327
16042.0,13.0,83.76804843968327
14593.0,13.0,83.76804843968327
13874.0,13.0,83.76804843968327
16327.0,13.0,83.76804843968327
16296.0,13.0,83.76804843968327
13001.0,13.0,83.76804843968327
13324.0,13.0,83.76804843968327
15249.0,13.0,83.76804843968327
14533.0,13.0,83.76804843968327
13240.0,13.0,83.76804843968327
15141.0,13.0,83.76804843968327
13786.0,13.0,83.76804843968327
16320.0,13.0,83.76804843968327
17044.0,13.0,83.76804843968327
15260.0,13.0,83.76804843968327
14032.0,13.0,83.76804843968327
13615.0,13.0,83.76804843968327
18245.0,13.0,83.76804843968327
14508.0,13.0,83.76804843968327
13655.0,13.0,83.76804843968327
14101.0,12.0,82.7433628318584
17990.0,12.0,82.7433628318584
14217.0,12.0,82.7433628318584
17512.0,12.0,82.7433628318584
17298.0,12.0,82.7433628318584
17691.0,12.0,82.7433628318584
15057.0,12.0,82.7433628318584
17799.0,12.0,82.7433628318584
17622.0,12.0,82.7433628318584
16748.0,12.0,82.7433628318584
13803.0,12.0,82.7433628318584
12576.0,12.0,82.7433628318584
15182.0,12.0,82.7433628318584
15314.0,12.0,82.7433628318584
14894.0,12.0,82.7433628318584
17935.0,12.0,82.7433628318584
14846.0,12.0,82.7433628318584
15173.0,12.0,82.7433628318584
13513.0,12.0,82.7433628318584
15563.0,12.0,82.7433628318584
17621.0,12.0,82.7433628318584
16262.0,12.0,82.7433628318584
14404.0,12.0,82.7433628318584
15826.0,12.0,82.7433628318584
14568.0,12.0,82.7433628318584
15051.0,12.0,82.7433628318584
16054.0,12.0,82.7433628318584
15351.0,12.0,82.7433628318584
17552.0,12.0,82.7433628318584
15861.0,12.0,82.7433628318584
17107.0,12.0,82.7433628318584
12874.0,12.0,82.7433628318584
13501.0,12.0,82.7433628318584
12663.0,12.0,82.7433628318584
14631.0,12.0,82.7433628318584
13368.0,12.0,82.7433628318584
14068.0,12.0,82.7433628318584
13484.0,12.0,82.7433628318584
15822.0,12.0,82.7433628318584
17685.0,12.0,82.7433628318584
13929.0,12.0,82.7433628318584
14981.0,12.0,82.7433628318584
14244.0,12.0,82.7433628318584
17651.0,12.0,82.7433628318584
16563.0,12.0,82.7433628318584
14316.0,12.0,82.7433628318584
16579.0,12.0,82.7433628318584
17588.0,12.0,82.7433628318584
17539.0,12.0,82.7433628318584
17032.0,11.0,81.74196553330229
14869.0,11.0,81.74196553330229
16839.0,11.0,81.74196553330229
17531.0,11.0,81.74196553330229
16782.0,11.0,81.74196553330229
16005.0,11.0,81.74196553330229
12733.0,11.0,81.74196553330229
17460.0,11.0,81.74196553330229
13700.0,11.0,81.74196553330229
17508.0,11.0,81.74196553330229
16960.0,11.0,81.74196553330229
13905.0,11.0,81.74196553330229
13911.0,11.0,81.74196553330229
16736.0,11.0,81.74196553330229
14047.0,11.0,81.74196553330229
15044.0,11.0,81.74196553330229
13597.0,11.0,81.74196553330229
15603.0,11.0,81.74196553330229
13684.0,11.0,81.74196553330229
14496.0,11.0,81.74196553330229
13466.0,11.0,81.74196553330229
13192.0,11.0,81.74196553330229
16108.0,11.0,81.74196553330229
14732.0,11.0,81.74196553330229
17338.0,11.0,81.74196553330229
13464.0,11.0,81.74196553330229
16283.0,11.0,81.74196553330229
18087.0,11.0,81.74196553330229
14735.0,11.0,81.74196553330229
16092.0,11.0,81.74196553330229
12417.0,11.0,81.74196553330229
12853.0,11.0,81.74196553330229
14551.0,11.0,81.74196553330229
14564.0,11.0,81.74196553330229
13443.0,11.0,81.74196553330229
13488.0,11.0,81.74196553330229
13787.0,11.0,81.74196553330229
12924.0,10.0,80.90358639962739
16444.0,10.0,80.90358639962739
16278.0,10.0,80.90358639962739
15680.0,10.0,80.90358639962739
14515.0,10.0,80.90358639962739
12424.0,10.0,80.90358639962739
13014.0,10.0,80.90358639962739
14627.0,10.0,80.90358639962739
13000.0,10.0,80.90358639962739
17667.0,10.0,80.90358639962739
15628.0,10.0,80.90358639962739
17095.0,10.0,80.90358639962739
14608.0,10.0,80.90358639962739
16232.0,10.0,80.90358639962739
13360.0,10.0,80.90358639962739
15596.0,10.0,80.90358639962739
16289.0,10.0,80.90358639962739
