CustomerID,BoughtItems,Score_BoughtItems
14609.0,5694.0,97.41499767116906
17160.0,5534.0,97.39170936190033
17377.0,5513.0,97.36842105263158
14135.0,5505.0,97.34513274336283
12647.0,5455.0,97.32184443409409
12939.0,5452.0,97.29855612482534
12682.0,5443.0,97.27526781555659
12971.0,5298.0,97.25197950628784
15032.0,5291.0,97.2286911970191
17340.0,5243.0,97.19375873311597
16019.0,5243.0,97.19375873311597
17044.0,5218.0,97.15882626921285
13178.0,5208.0,97.1355379599441
15382.0,5166.0,97.11224965067537
17308.0,5148.0,97.08896134140662
15513.0,5122.0,97.06567303213787
12437.0,5078.0,97.04238472286913
16549.0,4913.0,97.01909641360037
17243.0,4828.0,96.99580810433163
17364.0,4812.0,96.97251979506288
16133.0,4766.0,96.94923148579413
16873.0,4761.0,96.92594317652538
14049.0,4739.0,96.90265486725663
17139.0,4677.0,96.8793665579879
14527.0,4673.0,96.85607824871914
14961.0,4664.0,96.8327899394504
14160.0,4661.0,96.80950163018164
16701.0,4653.0,96.7862133209129
15005.0,4609.0,96.76292501164416
15555.0,4598.0,96.7396367023754
18092.0,4578.0,96.71634839310667
13319.0,4546.0,96.6930600838379
13952.0,4516.0,96.66977177456917
14316.0,4494.0,96.64648346530042
17416.0,4467.0,96.62319515603167
14286.0,4457.0,96.59990684676293
12497.0,4449.0,96.57661853749417
18226.0,4417.0,96.55333022822543
16713.0,4407.0,96.53004191895668
13715.0,4371.0,96.50675360968793
12540.0,4334.0,96.4834653004192
14426.0,4324.0,96.46017699115043
16170.0,4286.0,96.4368886818817
15984.0,4241.0,96.41360037261295
13013.0,4239.0,96.3903120633442
18172.0,4229.0,96.36702375407545
16258.0,4206.0,96.34373544480671
14194.0,4197.0,96.32044713553796
16652.0,4194.0,96.29715882626921
16550.0,4187.0,96.27387051700047
17414.0,4156.0,96.25058220773171
17706.0,4150.0,96.22729389846297
13082.0,4142.0,96.20400558919422
17696.0,4135.0,96.18071727992547
18225.0,4060.0,96.15742897065674
14045.0,4054.0,96.13414066138797
17581.0,4045.0,96.11085235211924
13162.0,4042.0,96.08756404285049
18041.0,4040.0,96.06427573358174
16126.0,4029.0,96.040987424313
15281.0,4022.0,96.01769911504425
12758.0,4020.0,95.9944108057755
15222.0,4018.0,95.97112249650675
15768.0,4015.0,95.947834187238
12989.0,3992.0,95.92454587796925
13225.0,3985.0,95.90125756870052
17409.0,3984.0,95.87796925943177
12481.0,3949.0,95.85468095016302
16180.0,3946.0,95.8197484862599
13004.0,3946.0,95.8197484862599
12583.0,3924.0,95.78481602235678
15544.0,3910.0,95.76152771308803
15078.0,3885.0,95.73823940381928
12357.0,3879.0,95.71495109455054
18087.0,3868.0,95.69166278528178
13340.0,3866.0,95.66837447601304
17504.0,3853.0,95.64508616674429
15260.0,3837.0,95.62179785747554
14769.0,3819.0,95.58686539357242
14607.0,3819.0,95.58686539357242
16546.0,3818.0,95.5519329296693
16186.0,3805.0,95.52864462040056
16161.0,3781.0,95.50535631113182
18260.0,3769.0,95.48206800186307
15296.0,3698.0,95.45877969259432
18223.0,3696.0,95.43549138332557
13418.0,3688.0,95.41220307405682
17307.0,3667.0,95.38891476478808
12867.0,3641.0,95.36562645551932
14952.0,3622.0,95.34233814625058
13141.0,3621.0,95.31904983698183
14101.0,3600.0,95.29576152771308
14016.0,3597.0,95.27247321844435
16722.0,3579.0,95.2491849091756
16782.0,3573.0,95.22589659990685
15389.0,3540.0,95.2026082906381
14040.0,3490.0,95.17931998136935
15372.0,3486.0,95.15603167210061
12524.0,3479.0,95.13274336283186
15179.0,3478.0,95.10945505356311
15194.0,3466.0,95.08616674429436
13050.0,3458.0,95.06287843502562
12668.0,3442.0,95.03959012575687
13783.0,3437.0,95.01630181648812
13590.0,3428.0,94.99301350721937
14291.0,3397.0,94.96972519795062
14085.0,3380.0,94.93479273404752
14110.0,3380.0,94.93479273404752
13488.0,3373.0,94.89986027014439
13629.0,3350.0,94.87657196087565
14146.0,3343.0,94.85328365160689
15998.0,3331.0,94.82999534233815
15547.0,3330.0,94.8067070330694
14648.0,3326.0,94.78341872380065
13157.0,3323.0,94.7601304145319
14560.0,3320.0,94.73684210526315
13680.0,3316.0,94.70190964136003
14091.0,3316.0,94.70190964136003
14800.0,3312.0,94.66697717745691
18245.0,3310.0,94.64368886818816
15980.0,3302.0,94.62040055891943
14415.0,3293.0,94.59711224965068
15369.0,3288.0,94.57382394038193
17365.0,3279.0,94.55053563111319
17873.0,3265.0,94.52724732184443
14855.0,3243.0,94.49231485794132
13324.0,3243.0,94.49231485794132
12476.0,3237.0,94.45738239403819
13468.0,3235.0,94.43409408476946
13758.0,3224.0,94.39916162086632
15218.0,3224.0,94.39916162086632
17596.0,3219.0,94.3642291569632
16168.0,3207.0,94.34094084769445
12731.0,3204.0,94.3176525384257
13599.0,3200.0,94.29436422915697
12798.0,3199.0,94.27107591988822
12705.0,3191.0,94.24778761061947
15298.0,3170.0,94.22449930135072
12875.0,3168.0,94.20121099208197
16945.0,3164.0,94.17792268281323
14422.0,3161.0,94.15463437354448
13174.0,3146.0,94.13134606427573
13451.0,3119.0,94.108057755007
14081.0,3116.0,94.08476944573823
12474.0,3107.0,94.0614811364695
13381.0,3096.0,94.03819282720075
15867.0,3085.0,94.014904517932
13941.0,3062.0,93.99161620866326
13269.0,3050.0,93.9683278993945
12839.0,3042.0,93.94503959012576
13097.0,3033.0,93.92175128085701
16954.0,3032.0,93.89846297158826
13735.0,3028.0,93.87517466231952
13329.0,3023.0,93.84024219841639
13107.0,3023.0,93.84024219841639
12643.0,2977.0,93.80530973451327
13983.0,2974.0,93.78202142524454
17965.0,2969.0,93.75873311597577
16131.0,2966.0,93.72380065207267
13214.0,2966.0,93.72380065207267
13394.0,2962.0,93.68886818816954
15981.0,2961.0,93.6655798789008
16008.0,2950.0,93.64229156963204
15291.0,2914.0,93.6190032603633
16984.0,2907.0,93.59571495109455
12435.0,2903.0,93.5724266418258
13327.0,2879.0,93.54913833255706
15727.0,2877.0,93.5258500232883
14030.0,2871.0,93.50256171401956
15785.0,2867.0,93.46762925011645
18178.0,2867.0,93.46762925011645
15641.0,2860.0,93.42105263157895
15581.0,2860.0,93.42105263157895
16700.0,2858.0,93.38612016767583
16923.0,2852.0,93.36283185840708
16118.0,2851.0,93.33954354913834
12490.0,2842.0,93.31625523986958
15805.0,2838.0,93.29296693060084
16253.0,2828.0,93.26967862133209
14329.0,2826.0,93.24639031206334
13815.0,2821.0,93.2231020027946
17085.0,2817.0,93.19981369352584
14282.0,2810.0,93.1765253842571
15750.0,2807.0,93.15323707498835
17857.0,2804.0,93.1299487657196
13999.0,2800.0,93.10666045645087
17611.0,2796.0,93.08337214718212
12451.0,2784.0,93.06008383791337
17858.0,2777.0,93.03679552864462
13931.0,2763.0,93.01350721937587
14154.0,2757.0,92.99021891010713
17338.0,2751.0,92.96693060083838
17576.0,2746.0,92.94364229156963
13448.0,2744.0,92.92035398230088
14105.0,2734.0,92.89706567303215
14060.0,2733.0,92.8737773637634
14733.0,2727.0,92.85048905449464
13615.0,2721.0,92.8272007452259
14766.0,2714.0,92.80391243595714
16558.0,2711.0,92.78062412668841
16735.0,2708.0,92.75733581741964
17107.0,2707.0,92.73404750815091
12683.0,2696.0,92.71075919888216
14113.0,2694.0,92.68747088961341
16767.0,2686.0,92.66418258034467
17512.0,2681.0,92.64089427107592
15521.0,2680.0,92.61760596180717
17092.0,2670.0,92.59431765253842
12841.0,2657.0,92.57102934326969
15950.0,2655.0,92.54774103400094
18061.0,2652.0,92.52445272473219
15719.0,2643.0,92.50116441546344
13869.0,2637.0,92.46623195156032
16279.0,2637.0,92.46623195156032
14852.0,2624.0,92.41965533302282
14505.0,2624.0,92.41965533302282
13426.0,2623.0,92.38472286911971
16153.0,2620.0,92.36143455985095
15786.0,2617.0,92.33814625058221
13373.0,2612.0,92.31485794131345
14088.0,2611.0,92.29156963204471
15755.0,2607.0,92.26828132277596
17508.0,2602.0,92.24499301350721
16742.0,2599.0,92.22170470423848
13148.0,2596.0,92.19841639496973
17145.0,2591.0,92.17512808570098
16320.0,2587.0,92.15183977643223
17861.0,2586.0,92.12855146716349
13654.0,2580.0,92.10526315789474
16592.0,2577.0,92.07033069399162
16456.0,2577.0,92.07033069399162
17754.0,2572.0,92.03539823008849
15874.0,2568.0,92.01210992081975
16200.0,2566.0,91.988821611551
16710.0,2563.0,91.96553330228225
12469.0,2552.0,91.93060083837914
16839.0,2552.0,91.93060083837914
16938.0,2544.0,91.89566837447602
14525.0,2539.0,91.87238006520727
14844.0,2536.0,91.84909175593852
15812.0,2528.0,91.82580344666977
15150.0,2525.0,91.80251513740102
12613.0,2519.0,91.77922682813228
17829.0,2513.0,91.75593851886353
17593.0,2506.0,91.73265020959478
15299.0,2505.0,91.70936190032603
14956.0,2500.0,91.67442943642291
13953.0,2500.0,91.67442943642291
13763.0,2496.0,91.6394969725198
15270.0,2489.0,91.61620866325106
14249.0,2487.0,91.5929203539823
15044.0,2484.0,91.56963204471356
18145.0,2482.0,91.54634373544481
14866.0,2481.0,91.52305542617606
15321.0,2472.0,91.49976711690732
12539.0,2468.0,91.47647880763856
14243.0,2466.0,91.44154634373545
12477.0,2466.0,91.44154634373545
16571.0,2464.0,91.40661387983232
16556.0,2463.0,91.38332557056358
17735.0,2462.0,91.36003726129483
15203.0,2429.0,91.33674895202608
16709.0,2425.0,91.31346064275733
14388.0,2419.0,91.29017233348858
15622.0,2417.0,91.26688402421983
13266.0,2409.0,91.2435957149511
13946.0,2404.0,91.22030740568235
13446.0,2403.0,91.1970190964136
16409.0,2400.0,91.17373078714486
13031.0,2399.0,91.1504424778761
12557.0,2398.0,91.12715416860736
13668.0,2391.0,91.10386585933861
14841.0,2386.0,91.08057755006986
14395.0,2379.0,91.05728924080113
15674.0,2373.0,91.03400093153236
13102.0,2372.0,91.01071262226363
13115.0,2367.0,90.98742431299488
15034.0,2366.0,90.96413600372613
12835.0,2357.0,90.94084769445739
17625.0,2353.0,90.91755938518864
13450.0,2336.0,90.88262692128552
13762.0,2336.0,90.88262692128552
16940.0,2334.0,90.84769445738239
18064.0,2325.0,90.82440614811364
17863.0,2314.0,90.8011178388449
15497.0,2313.0,90.77782952957615
15332.0,2306.0,90.7545412203074
12759.0,2300.0,90.73125291103867
16814.0,2297.0,90.7079646017699
12755.0,2290.0,90.68467629250117
13969.0,2275.0,90.66138798323242
17068.0,2271.0,90.63809967396367
16325.0,2270.0,90.60316721006055
17838.0,2270.0,90.60316721006055
13958.0,2264.0,90.55659059152306
15306.0,2264.0,90.55659059152306
14461.0,2261.0,90.52165812761993
17306.0,2256.0,90.4983698183512
13756.0,2253.0,90.47508150908244
13935.0,2252.0,90.44014904517933
17230.0,2252.0,90.44014904517933
12843.0,2250.0,90.4052165812762
14735.0,2249.0,90.38192827200746
15571.0,2242.0,90.3586399627387
15125.0,2240.0,90.33535165346996
17884.0,2234.0,90.3120633442012
12380.0,2228.0,90.2771308802981
14227.0,2228.0,90.2771308802981
12422.0,2226.0,90.24219841639497
15027.0,2217.0,90.21891010712622
15570.0,2212.0,90.1839776432231
14913.0,2212.0,90.1839776432231
15129.0,2208.0,90.14904517931998
17700.0,2203.0,90.12575687005123
13975.0,2202.0,90.10246856078248
15144.0,2201.0,90.06753609687937
17930.0,2201.0,90.06753609687937
14051.0,2191.0,90.03260363297625
14936.0,2189.0,89.98602701443875
14064.0,2189.0,89.98602701443875
13139.0,2189.0,89.98602701443875
16636.0,2186.0,89.93945039590126
14159.0,2185.0,89.91616208663251
14755.0,2182.0,89.89287377736377
15023.0,2181.0,89.86958546809501
16570.0,2180.0,89.84629715882627
17519.0,2178.0,89.82300884955751
13555.0,2167.0,89.79972054028877
15456.0,2166.0,89.76478807638566
15934.0,2166.0,89.76478807638566
16401.0,2153.0,89.72985561248254
13883.0,2148.0,89.70656730321379
16145.0,2147.0,89.68327899394504
13892.0,2142.0,89.65999068467629
14465.0,2141.0,89.63670237540755
12957.0,2137.0,89.6134140661388
13267.0,2135.0,89.59012575687005
13044.0,2124.0,89.55519329296693
13870.0,2124.0,89.55519329296693
12976.0,2123.0,89.52026082906382
15680.0,2122.0,89.49697251979507
16455.0,2115.0,89.47368421052632
13317.0,2114.0,89.45039590125758
16563.0,2110.0,89.42710759198881
18231.0,2102.0,89.40381928272008
17091.0,2099.0,89.38053097345133
16732.0,2097.0,89.35724266418258
16182.0,2096.0,89.33395435491384
17426.0,2093.0,89.31066604564508
12806.0,2087.0,89.28737773637634
15514.0,2086.0,89.26408942710759
16103.0,2081.0,89.24080111783884
16749.0,2078.0,89.20586865393572
15955.0,2078.0,89.20586865393572
12633.0,2076.0,89.1709361900326
16351.0,2075.0,89.14764788076386
15159.0,2071.0,89.1243595714951
13137.0,2068.0,89.10107126222636
15290.0,2066.0,89.07778295295762
17190.0,2064.0,89.05449464368887
15789.0,2061.0,89.03120633442012
15633.0,2058.0,89.00791802515138
13047.0,2055.0,88.98462971588262
14944.0,2049.0,88.96134140661388
15051.0,2042.0,88.93805309734513
18093.0,2037.0,88.91476478807638
17802.0,2034.0,88.89147647880765
14533.0,2019.0,88.86818816953888
14543.0,2018.0,88.84489986027015
14685.0,2012.0,88.8216115510014
17584.0,2006.0,88.79832324173265
17204.0,2005.0,88.77503493246391
17231.0,1997.0,88.75174662319516
17346.0,1996.0,88.72845831392641
16400.0,1987.0,88.70517000465766
18258.0,1981.0,88.68188169538892
17146.0,1980.0,88.65859338612016
16670.0,1978.0,88.63530507685142
16242.0,1973.0,88.61201676758267
13230.0,1970.0,88.58872845831392
13576.0,1968.0,88.56544014904519
13461.0,1962.0,88.54215183977642
14688.0,1959.0,88.51886353050769
17876.0,1958.0,88.49557522123894
17799.0,1949.0,88.46064275733582
15494.0,1949.0,88.46064275733582
14790.0,1943.0,88.4257102934327
12615.0,1941.0,88.40242198416395
12910.0,1940.0,88.3791336748952
16156.0,1932.0,88.35584536562645
16718.0,1930.0,88.33255705635771
15628.0,1925.0,88.30926874708896
13077.0,1922.0,88.28598043782021
14744.0,1920.0,88.23940381928273
14025.0,1920.0,88.23940381928273
17157.0,1920.0,88.23940381928273
13015.0,1918.0,88.19282720074523
18069.0,1916.0,88.16953889147648
13526.0,1911.0,88.14625058220773
14514.0,1907.0,88.12296227293899
14634.0,1906.0,88.09967396367023
17238.0,1898.0,88.04145319049836
17138.0,1898.0,88.04145319049836
14493.0,1898.0,88.04145319049836
17685.0,1898.0,88.04145319049836
14401.0,1894.0,87.9832324173265
14112.0,1888.0,87.95994410805775
15367.0,1887.0,87.936655798789
14032.0,1884.0,87.91336748952025
14918.0,1876.0,87.89007918025152
17457.0,1869.0,87.86679087098277
17412.0,1866.0,87.84350256171402
13707.0,1859.0,87.82021425244527
14825.0,1857.0,87.79692594317653
13557.0,1852.0,87.77363763390778
17673.0,1851.0,87.75034932463903
15898.0,1848.0,87.7154168607359
16950.0,1848.0,87.7154168607359
15673.0,1847.0,87.6804843968328
15240.0,1845.0,87.64555193292966
13495.0,1845.0,87.64555193292966
14210.0,1844.0,87.61061946902655
17757.0,1843.0,87.5873311597578
14713.0,1841.0,87.56404285048906
12468.0,1835.0,87.54075454122031
15625.0,1832.0,87.51746623195156
17069.0,1827.0,87.49417792268281
15366.0,1826.0,87.45924545877969
12356.0,1826.0,87.45924545877969
13357.0,1820.0,87.40102468560782
14625.0,1820.0,87.40102468560782
16125.0,1820.0,87.40102468560782
13183.0,1819.0,87.35444806707034
14044.0,1818.0,87.33115975780159
18075.0,1817.0,87.30787144853284
17019.0,1816.0,87.2845831392641
12913.0,1813.0,87.26129482999534
13831.0,1812.0,87.2380065207266
12431.0,1811.0,87.21471821145785
14817.0,1807.0,87.1914299021891
12530.0,1800.0,87.1448532836516
12766.0,1800.0,87.1448532836516
12908.0,1800.0,87.1448532836516
16105.0,1795.0,87.09827666511411
15142.0,1790.0,87.07498835584536
12429.0,1787.0,87.05170004657661
17602.0,1785.0,87.02841173730788
12567.0,1781.0,86.98183511877038
12623.0,1781.0,86.98183511877038
13136.0,1781.0,86.98183511877038
15823.0,1774.0,86.93525850023288
13920.0,1772.0,86.91197019096414
17314.0,1767.0,86.88868188169539
14292.0,1766.0,86.86539357242664
13911.0,1756.0,86.81881695388914
17203.0,1756.0,86.81881695388914
13875.0,1756.0,86.81881695388914
12744.0,1753.0,86.76059618071727
12511.0,1753.0,86.76059618071727
15858.0,1752.0,86.72566371681415
17311.0,1750.0,86.7023754075454
17738.0,1747.0,86.66744294364229
15013.0,1747.0,86.66744294364229
15255.0,1737.0,86.63251047973917
14626.0,1732.0,86.60922217047042
13297.0,1731.0,86.58593386120168
17059.0,1729.0,86.56264555193293
17730.0,1724.0,86.53935724266418
13384.0,1720.0,86.50442477876106
17977.0,1720.0,86.50442477876106
14439.0,1718.0,86.46949231485794
17612.0,1713.0,86.4462040055892
13037.0,1699.0,86.42291569632044
17994.0,1697.0,86.38798323241733
12625.0,1697.0,86.38798323241733
14107.0,1696.0,86.34140661387984
12510.0,1696.0,86.34140661387984
17032.0,1695.0,86.30647414997671
16743.0,1691.0,86.28318584070797
13407.0,1690.0,86.25989753143922
17931.0,1688.0,86.23660922217047
17644.0,1676.0,86.21332091290172
17345.0,1667.0,86.19003260363297
17692.0,1666.0,86.16674429436422
15985.0,1664.0,86.14345598509549
13771.0,1663.0,86.12016767582674
18051.0,1661.0,86.09687936655799
12802.0,1658.0,86.05030274802048
13510.0,1658.0,86.05030274802048
13722.0,1658.0,86.05030274802048
14709.0,1657.0,85.99208197484862
13979.0,1657.0,85.99208197484862
15002.0,1656.0,85.95714951094551
16497.0,1654.0,85.93386120167675
16283.0,1653.0,85.91057289240801
13665.0,1652.0,85.88728458313926
14257.0,1650.0,85.86399627387051
16655.0,1646.0,85.8290638099674
18094.0,1646.0,85.8290638099674
12720.0,1645.0,85.78248719142991
13659.0,1645.0,85.78248719142991
16555.0,1641.0,85.74755472752679
13520.0,1640.0,85.72426641825803
14466.0,1638.0,85.68933395435492
17442.0,1638.0,85.68933395435492
15614.0,1632.0,85.65440149045179
14878.0,1630.0,85.63111318118305
14796.0,1628.0,85.60782487191429
15502.0,1625.0,85.58453656264555
16341.0,1624.0,85.5612482533768
14702.0,1619.0,85.53795994410805
17001.0,1618.0,85.51467163483932
14857.0,1617.0,85.45645086166745
17491.0,1617.0,85.45645086166745
12779.0,1617.0,85.45645086166745
14221.0,1617.0,85.45645086166745
12395.0,1615.0,85.39823008849558
15946.0,1614.0,85.37494177922683
13203.0,1613.0,85.35165346995808
14057.0,1609.0,85.31672100605496
12932.0,1609.0,85.31672100605496
13901.0,1605.0,85.28178854215184
14530.0,1604.0,85.2585002328831
13213.0,1602.0,85.23521192361434
13963.0,1601.0,85.2119236143456
14566.0,1600.0,85.1653469958081
13982.0,1600.0,85.1653469958081
17049.0,1600.0,85.1653469958081
12406.0,1598.0,85.11877037727061
15817.0,1596.0,85.09548206800186
14837.0,1594.0,85.07219375873312
15015.0,1593.0,85.04890544946437
17669.0,1589.0,85.02561714019562
14869.0,1588.0,85.00232883092687
12592.0,1585.0,84.97904052165812
18168.0,1583.0,84.95575221238938
16607.0,1577.0,84.93246390312063
16316.0,1573.0,84.90917559385188
15819.0,1571.0,84.88588728458313
15754.0,1563.0,84.8625989753144
15983.0,1558.0,84.83931066604565
15978.0,1556.0,84.80437820214253
16393.0,1556.0,84.80437820214253
16444.0,1552.0,84.7694457382394
15518.0,1550.0,84.7345132743363
14186.0,1550.0,84.7345132743363
15480.0,1549.0,84.69958081043316
14459.0,1543.0,84.66464834653004
14593.0,1543.0,84.66464834653004
17287.0,1542.0,84.62971588262693
14092.0,1540.0,84.5947834187238
14006.0,1540.0,84.5947834187238
16416.0,1538.0,84.55985095482067
16098.0,1537.0,84.53656264555194
12872.0,1536.0,84.51327433628319
15939.0,1532.0,84.48998602701444
14748.0,1529.0,84.45505356311132
17354.0,1529.0,84.45505356311132
13209.0,1528.0,84.4201210992082
16353.0,1525.0,84.39683278993945
14776.0,1524.0,84.3735444806707
12662.0,1523.0,84.35025617140197
13485.0,1521.0,84.3269678621332
15563.0,1518.0,84.2920353982301
15629.0,1518.0,84.2920353982301
17469.0,1517.0,84.25710293432697
13786.0,1516.0,84.22217047042385
15903.0,1516.0,84.22217047042385
15301.0,1515.0,84.18723800652073
15465.0,1512.0,84.15230554261761
15482.0,1512.0,84.15230554261761
15241.0,1510.0,84.11737307871448
14572.0,1505.0,84.09408476944574
15008.0,1500.0,84.04750815090824
17663.0,1500.0,84.04750815090824
13113.0,1500.0,84.04750815090824
17388.0,1499.0,83.98928737773637
16986.0,1499.0,83.98928737773637
14175.0,1494.0,83.94271075919887
16167.0,1494.0,83.94271075919887
13985.0,1491.0,83.89613414066139
14099.0,1491.0,83.89613414066139
17618.0,1489.0,83.86120167675827
12838.0,1486.0,83.83791336748952
12747.0,1483.0,83.81462505822077
13491.0,1482.0,83.77969259431765
14882.0,1482.0,83.77969259431765
13995.0,1480.0,83.72147182114578
16686.0,1480.0,83.72147182114578
16032.0,1480.0,83.72147182114578
17465.0,1477.0,83.66325104797392
17082.0,1477.0,83.66325104797392
17084.0,1476.0,83.61667442943642
15310.0,1476.0,83.61667442943642
12726.0,1475.0,83.58174196553331
17739.0,1474.0,83.55845365626455
16336.0,1473.0,83.53516534699581
16072.0,1471.0,83.51187703772706
13048.0,1467.0,83.48858872845831
15394.0,1462.0,83.46530041918957
12671.0,1460.0,83.44201210992081
13593.0,1459.0,83.41872380065207
12589.0,1458.0,83.39543549138332
13313.0,1457.0,83.3605030274802
16128.0,1457.0,83.3605030274802
17913.0,1456.0,83.32557056357709
13334.0,1453.0,83.30228225430834
15481.0,1450.0,83.27899394503959
15841.0,1449.0,83.25570563577084
14649.0,1446.0,83.2324173265021
16395.0,1443.0,83.19748486259898
13253.0,1443.0,83.19748486259898
17640.0,1442.0,83.16255239869585
12982.0,1441.0,83.13926408942712
17814.0,1440.0,83.11597578015835
13571.0,1438.0,83.09268747088962
16858.0,1435.0,83.06939916162086
16011.0,1429.0,83.03446669771775
14824.0,1429.0,83.03446669771775
16377.0,1428.0,82.99953423381461
12928.0,1427.0,82.95295761527713
15421.0,1427.0,82.95295761527713
18287.0,1427.0,82.95295761527713
13929.0,1423.0,82.90638099673964
16197.0,1420.0,82.88309268747089
14341.0,1416.0,82.85980437820214
13854.0,1414.0,82.83651606893339
17449.0,1413.0,82.81322775966466
13769.0,1411.0,82.7899394503959
12523.0,1410.0,82.76665114112716
14535.0,1409.0,82.7433628318584
15050.0,1404.0,82.72007452258966
15249.0,1403.0,82.68514205868655
12687.0,1403.0,82.68514205868655
16347.0,1397.0,82.65020959478342
12978.0,1394.0,82.62692128551467
17348.0,1392.0,82.59198882161155
13634.0,1392.0,82.59198882161155
17822.0,1389.0,82.55705635770842
13291.0,1386.0,82.52212389380531
13585.0,1386.0,82.52212389380531
14195.0,1384.0,82.47554727526781
18055.0,1384.0,82.47554727526781
18079.0,1383.0,82.4406148113647
14546.0,1379.0,82.40568234746158
12960.0,1379.0,82.40568234746158
17552.0,1376.0,82.37074988355846
12891.0,1375.0,82.34746157428971
12649.0,1373.0,82.31252911038659
16094.0,1373.0,82.31252911038659
17966.0,1372.0,82.27759664648346
12631.0,1371.0,82.25430833721472
14938.0,1369.0,82.21937587331159
17191.0,1369.0,82.21937587331159
14451.0,1368.0,82.18444340940849
12549.0,1366.0,82.16115510013972
16271.0,1361.0,82.13786679087099
16717.0,1360.0,82.10293432696785
17031.0,1360.0,82.10293432696785
12742.0,1359.0,82.06800186306474
18077.0,1355.0,82.04471355379599
17690.0,1353.0,82.02142524452725
12935.0,1348.0,81.97484862598975
16918.0,1348.0,81.97484862598975
