CustomerID,TotalInvoices,Score_TotalInvoices
14064.0,14,92.80391243595714
16984.0,14,92.80391243595714
15218.0,14,92.80391243595714
17049.0,14,92.80391243595714
14329.0,14,92.80391243595714
13758.0,14,92.80391243595714
13269.0,14,92.80391243595714
14415.0,14,92.80391243595714
13735.0,14,92.80391243595714
12712.0,14,92.80391243595714
12510.0,14,92.80391243595714
14344.0,14,92.80391243595714
13715.0,14,92.80391243595714
15547.0,14,92.80391243595714
13394.0,14,92.80391243595714
16125.0,14,92.80391243595714
13769.0,14,92.80391243595714
15321.0,14,92.80391243595714
13576.0,13,91.74429436422916
14861.0,13,91.74429436422916
14970.0,13,91.74429436422916
14530.0,13,91.74429436422916
17032.0,13,91.74429436422916
16225.0,13,91.74429436422916
17894.0,13,91.74429436422916
16652.0,13,91.74429436422916
17646.0,13,91.74429436422916
13037.0,13,91.74429436422916
13117.0,13,91.74429436422916
14395.0,13,91.74429436422916
18064.0,13,91.74429436422916
14882.0,13,91.74429436422916
15079.0,13,91.74429436422916
17412.0,13,91.74429436422916
12720.0,13,91.74429436422916
17146.0,13,91.74429436422916
16839.0,13,91.74429436422916
14292.0,13,91.74429436422916
13911.0,13,91.74429436422916
14291.0,13,91.74429436422916
13711.0,13,91.74429436422916
17802.0,13,91.74429436422916
16094.0,13,91.74429436422916
16607.0,13,91.74429436422916
16742.0,13,91.74429436422916
17975.0,13,91.74429436422916
17044.0,13,91.74429436422916
13488.0,13,91.74429436422916
14081.0,13,91.74429436422916
13021.0,13,91.74429436422916
14685.0,13,91.74429436422916
12823.0,13,91.74429436422916
12836.0,13,91.74429436422916
17861.0,13,91.74429436422916
16156.0,13,91.74429436422916
14709.0,13,91.74429436422916
14211.0,13,91.74429436422916
15125.0,13,91.74429436422916
14534.0,13,91.74429436422916
16905.0,13,91.74429436422916
13044.0,12,90.51001397298556
13643.0,12,90.51001397298556
15755.0,12,90.51001397298556
15607.0,12,90.51001397298556
16918.0,12,90.51001397298556
15023.0,12,90.51001397298556
17867.0,12,90.51001397298556
17913.0,12,90.51001397298556
15046.0,12,90.51001397298556
13634.0,12,90.51001397298556
15031.0,12,90.51001397298556
16954.0,12,90.51001397298556
15628.0,12,90.51001397298556
18009.0,12,90.51001397298556
15182.0,12,90.51001397298556
17552.0,12,90.51001397298556
16722.0,12,90.51001397298556
16717.0,12,90.51001397298556
12986.0,12,90.51001397298556
12500.0,12,90.51001397298556
15129.0,12,90.51001397298556
15382.0,12,90.51001397298556
15369.0,12,90.51001397298556
12490.0,12,90.51001397298556
16571.0,12,90.51001397298556
17160.0,12,90.51001397298556
15953.0,12,90.51001397298556
14388.0,12,90.51001397298556
16325.0,12,90.51001397298556
16163.0,12,90.51001397298556
17191.0,12,90.51001397298556
12872.0,12,90.51001397298556
13173.0,12,90.51001397298556
16395.0,12,90.51001397298556
17346.0,12,90.51001397298556
14135.0,12,90.51001397298556
17230.0,12,90.51001397298556
17241.0,12,90.51001397298556
13941.0,12,90.51001397298556
16008.0,12,90.51001397298556
16218.0,12,90.51001397298556
14249.0,12,90.51001397298556
13426.0,12,90.51001397298556
17739.0,12,90.51001397298556
13510.0,12,90.51001397298556
14209.0,12,90.51001397298556
14748.0,12,90.51001397298556
12951.0,12,90.51001397298556
17063.0,12,90.51001397298556
13958.0,12,90.51001397298556
12939.0,12,90.51001397298556
15796.0,12,90.51001397298556
17809.0,12,90.51001397298556
14898.0,12,90.51001397298556
13993.0,12,90.51001397298556
17799.0,12,90.51001397298556
13995.0,12,90.51001397298556
14282.0,12,90.51001397298556
17700.0,12,90.51001397298556
13555.0,12,90.51001397298556
14049.0,12,90.51001397298556
17381.0,12,90.51001397298556
16458.0,12,90.51001397298556
14180.0,12,90.51001397298556
16200.0,11,89.06613879832325
13329.0,11,89.06613879832325
13126.0,11,89.06613879832325
13324.0,11,89.06613879832325
16258.0,11,89.06613879832325
13059.0,11,89.06613879832325
15538.0,11,89.06613879832325
16393.0,11,89.06613879832325
16326.0,11,89.06613879832325
16347.0,11,89.06613879832325
16177.0,11,89.06613879832325
13648.0,11,89.06613879832325
16150.0,11,89.06613879832325
15967.0,11,89.06613879832325
13693.0,11,89.06613879832325
17644.0,11,89.06613879832325
15732.0,11,89.06613879832325
16719.0,11,89.06613879832325
15858.0,11,89.06613879832325
13503.0,11,89.06613879832325
17838.0,11,89.06613879832325
15965.0,11,89.06613879832325
12662.0,11,89.06613879832325
16145.0,11,89.06613879832325
16554.0,11,89.06613879832325
16027.0,11,89.06613879832325
15602.0,11,89.06613879832325
13448.0,11,89.06613879832325
13077.0,11,89.06613879832325
16523.0,11,89.06613879832325
17735.0,11,89.06613879832325
16126.0,11,89.06613879832325
15521.0,11,89.06613879832325
13266.0,11,89.06613879832325
17905.0,11,89.06613879832325
14239.0,11,89.06613879832325
14159.0,11,89.06613879832325
15100.0,11,89.06613879832325
13842.0,11,89.06613879832325
12838.0,11,89.06613879832325
17314.0,11,89.06613879832325
14217.0,11,89.06613879832325
14092.0,11,89.06613879832325
13799.0,11,89.06613879832325
15271.0,11,89.06613879832325
14461.0,11,89.06613879832325
13929.0,11,89.06613879832325
14440.0,11,89.06613879832325
17519.0,11,89.06613879832325
16933.0,11,89.06613879832325
14745.0,11,89.06613879832325
13756.0,11,89.06613879832325
14341.0,11,89.06613879832325
14828.0,11,89.06613879832325
14769.0,11,89.06613879832325
14401.0,11,89.06613879832325
16875.0,11,89.06613879832325
12935.0,11,89.06613879832325
14546.0,11,89.06613879832325
14426.0,11,89.06613879832325
15518.0,10,87.43595714951094
15911.0,10,87.43595714951094
14607.0,10,87.43595714951094
15916.0,10,87.43595714951094
14621.0,10,87.43595714951094
18229.0,10,87.43595714951094
12380.0,10,87.43595714951094
15862.0,10,87.43595714951094
15955.0,10,87.43595714951094
13174.0,10,87.43595714951094
14175.0,10,87.43595714951094
17213.0,10,87.43595714951094
14099.0,10,87.43595714951094
17754.0,10,87.43595714951094
16600.0,10,87.43595714951094
15860.0,10,87.43595714951094
17147.0,10,87.43595714951094
17426.0,10,87.43595714951094
16033.0,10,87.43595714951094
16202.0,10,87.43595714951094
14277.0,10,87.43595714951094
13291.0,10,87.43595714951094
14243.0,10,87.43595714951094
16255.0,10,87.43595714951094
16242.0,10,87.43595714951094
13313.0,10,87.43595714951094
12779.0,10,87.43595714951094
17338.0,10,87.43595714951094
17324.0,10,87.43595714951094
16206.0,10,87.43595714951094
16456.0,10,87.43595714951094
13440.0,10,87.43595714951094
14441.0,10,87.43595714951094
16158.0,10,87.43595714951094
14492.0,10,87.43595714951094
16143.0,10,87.43595714951094
17422.0,10,87.43595714951094
14025.0,10,87.43595714951094
17732.0,10,87.43595714951094
16104.0,10,87.43595714951094
17738.0,10,87.43595714951094
16065.0,10,87.43595714951094
13554.0,10,87.43595714951094
17404.0,10,87.43595714951094
17096.0,10,87.43595714951094
13107.0,10,87.43595714951094
12678.0,10,87.43595714951094
15179.0,10,87.43595714951094
13593.0,10,87.43595714951094
15309.0,10,87.43595714951094
15296.0,10,87.43595714951094
13662.0,10,87.43595714951094
12524.0,10,87.43595714951094
15122.0,10,87.43595714951094
15281.0,10,87.43595714951094
13856.0,10,87.43595714951094
17930.0,10,87.43595714951094
15681.0,10,87.43595714951094
15255.0,10,87.43595714951094
16748.0,10,87.43595714951094
13611.0,10,87.43595714951094
16950.0,10,87.43595714951094
15680.0,10,87.43595714951094
15674.0,10,87.43595714951094
13615.0,10,87.43595714951094
17602.0,10,87.43595714951094
13115.0,10,87.43595714951094
15571.0,10,87.43595714951094
13728.0,10,87.43595714951094
15502.0,10,87.43595714951094
14915.0,10,87.43595714951094
15550.0,10,87.43595714951094
17618.0,10,87.43595714951094
13979.0,10,87.43595714951094
14944.0,10,87.43595714951094
16791.0,10,87.43595714951094
17092.0,10,87.43595714951094
15013.0,10,87.43595714951094
13561.0,10,87.43595714951094
17019.0,10,87.43595714951094
14221.0,9,85.45645086166745
16335.0,9,85.45645086166745
13824.0,9,85.45645086166745
14370.0,9,85.45645086166745
15326.0,9,85.45645086166745
16197.0,9,85.45645086166745
13650.0,9,85.45645086166745
14399.0,9,85.45645086166745
13736.0,9,85.45645086166745
17897.0,9,85.45645086166745
14404.0,9,85.45645086166745
15394.0,9,85.45645086166745
15290.0,9,85.45645086166745
15372.0,9,85.45645086166745
17720.0,9,85.45645086166745
15312.0,9,85.45645086166745
15203.0,9,85.45645086166745
14540.0,9,85.45645086166745
16131.0,9,85.45645086166745
18219.0,9,85.45645086166745
14766.0,9,85.45645086166745
15854.0,9,85.45645086166745
18092.0,9,85.45645086166745
13982.0,9,85.45645086166745
13577.0,9,85.45645086166745
14744.0,9,85.45645086166745
13931.0,9,85.45645086166745
14740.0,9,85.45645086166745
17811.0,9,85.45645086166745
18178.0,9,85.45645086166745
14710.0,9,85.45645086166745
14688.0,9,85.45645086166745
18037.0,9,85.45645086166745
13875.0,9,85.45645086166745
18220.0,9,85.45645086166745
16128.0,9,85.45645086166745
13495.0,9,85.45645086166745
13874.0,9,85.45645086166745
14147.0,9,85.45645086166745
15722.0,9,85.45645086166745
12589.0,9,85.45645086166745
17742.0,9,85.45645086166745
16010.0,9,85.45645086166745
14177.0,9,85.45645086166745
15141.0,9,85.45645086166745
15696.0,9,85.45645086166745
14896.0,9,85.45645086166745
14515.0,9,85.45645086166745
14205.0,9,85.45645086166745
14496.0,9,85.45645086166745
17769.0,9,85.45645086166745
15359.0,9,85.45645086166745
12997.0,9,85.45645086166745
13183.0,9,85.45645086166745
12820.0,9,85.45645086166745
16992.0,9,85.45645086166745
13152.0,9,85.45645086166745
17504.0,9,85.45645086166745
16634.0,9,85.45645086166745
12957.0,9,85.45645086166745
16466.0,9,85.45645086166745
16768.0,9,85.45645086166745
13225.0,9,85.45645086166745
17512.0,9,85.45645086166745
12924.0,9,85.45645086166745
16658.0,9,85.45645086166745
16499.0,9,85.45645086166745
13211.0,9,85.45645086166745
17526.0,9,85.45645086166745
17218.0,9,85.45645086166745
13092.0,9,85.45645086166745
13202.0,9,85.45645086166745
17593.0,9,85.45645086166745
12913.0,9,85.45645086166745
12891.0,9,85.45645086166745
17679.0,9,85.45645086166745
16835.0,9,85.45645086166745
17069.0,9,85.45645086166745
13015.0,9,85.45645086166745
17396.0,9,85.45645086166745
12683.0,9,85.45645086166745
16797.0,9,85.45645086166745
16986.0,9,85.45645086166745
16686.0,9,85.45645086166745
16947.0,9,85.45645086166745
17465.0,9,85.45645086166745
16725.0,9,85.45645086166745
17692.0,9,85.45645086166745
17351.0,9,85.45645086166745
16709.0,9,85.45645086166745
17450.0,8,82.51047973917093
16350.0,8,82.51047973917093
13623.0,8,82.51047973917093
13782.0,8,82.51047973917093
14866.0,8,82.51047973917093
14870.0,8,82.51047973917093
17673.0,8,82.51047973917093
15727.0,8,82.51047973917093
13786.0,8,82.51047973917093
15971.0,8,82.51047973917093
12481.0,8,82.51047973917093
14016.0,8,82.51047973917093
16699.0,8,82.51047973917093
15101.0,8,82.51047973917093
13870.0,8,82.51047973917093
18094.0,8,82.51047973917093
15641.0,8,82.51047973917093
14850.0,8,82.51047973917093
13455.0,8,82.51047973917093
18145.0,8,82.51047973917093
15754.0,8,82.51047973917093
13450.0,8,82.51047973917093
18144.0,8,82.51047973917093
13629.0,8,82.51047973917093
15173.0,8,82.51047973917093
14800.0,8,82.51047973917093
15638.0,8,82.51047973917093
14844.0,8,82.51047973917093
14824.0,8,82.51047973917093
17994.0,8,82.51047973917093
18135.0,8,82.51047973917093
14032.0,8,82.51047973917093
17113.0,8,82.51047973917093
17491.0,8,82.51047973917093
14841.0,8,82.51047973917093
16555.0,8,82.51047973917093
18036.0,8,82.51047973917093
17940.0,8,82.51047973917093
17508.0,8,82.51047973917093
16732.0,8,82.51047973917093
15024.0,8,82.51047973917093
12975.0,8,82.51047973917093
15712.0,8,82.51047973917093
17001.0,8,82.51047973917093
15081.0,8,82.51047973917093
17774.0,8,82.51047973917093
13137.0,8,82.51047973917093
13902.0,8,82.51047973917093
18051.0,8,82.51047973917093
15716.0,8,82.51047973917093
18044.0,8,82.51047973917093
12749.0,8,82.51047973917093
15819.0,8,82.51047973917093
16655.0,8,82.51047973917093
13890.0,8,82.51047973917093
13884.0,8,82.51047973917093
15882.0,8,82.51047973917093
16631.0,8,82.51047973917093
13985.0,8,82.51047973917093
15889.0,8,82.51047973917093
15812.0,8,82.51047973917093
12932.0,8,82.51047973917093
16736.0,8,82.51047973917093
17651.0,8,82.51047973917093
15950.0,8,82.51047973917093
13980.0,8,82.51047973917093
17083.0,8,82.51047973917093
17609.0,8,82.51047973917093
13610.0,8,82.51047973917093
18077.0,8,82.51047973917093
17610.0,8,82.51047973917093
17115.0,8,82.51047973917093
14963.0,8,82.51047973917093
13520.0,8,82.51047973917093
16940.0,8,82.51047973917093
14987.0,8,82.51047973917093
14994.0,8,82.51047973917093
13984.0,8,82.51047973917093
12567.0,8,82.51047973917093
17596.0,8,82.51047973917093
12623.0,8,82.51047973917093
12826.0,8,82.51047973917093
14465.0,8,82.51047973917093
15551.0,8,82.51047973917093
14467.0,8,82.51047973917093
14482.0,8,82.51047973917093
16221.0,8,82.51047973917093
17685.0,8,82.51047973917093
17419.0,8,82.51047973917093
12643.0,8,82.51047973917093
16208.0,8,82.51047973917093
16233.0,8,82.51047973917093
17293.0,8,82.51047973917093
16455.0,8,82.51047973917093
17578.0,8,82.51047973917093
18258.0,8,82.51047973917093
14525.0,8,82.51047973917093
13032.0,8,82.51047973917093
12484.0,8,82.51047973917093
12359.0,8,82.51047973917093
15380.0,8,82.51047973917093
14460.0,8,82.51047973917093
13680.0,8,82.51047973917093
17730.0,8,82.51047973917093
15489.0,8,82.51047973917093
16359.0,8,82.51047973917093
13048.0,8,82.51047973917093
17714.0,8,82.51047973917093
13259.0,8,82.51047973917093
16365.0,8,82.51047973917093
17409.0,8,82.51047973917093
14290.0,8,82.51047973917093
15497.0,8,82.51047973917093
12791.0,8,82.51047973917093
15482.0,8,82.51047973917093
15443.0,8,82.51047973917093
14276.0,8,82.51047973917093
12782.0,8,82.51047973917093
16293.0,8,82.51047973917093
17365.0,8,82.51047973917093
13295.0,8,82.51047973917093
17921.0,8,82.51047973917093
17345.0,8,82.51047973917093
16400.0,8,82.51047973917093
17690.0,8,82.51047973917093
14532.0,8,82.51047973917093
17726.0,8,82.51047973917093
15339.0,8,82.51047973917093
15325.0,8,82.51047973917093
16756.0,8,82.51047973917093
14626.0,8,82.51047973917093
16503.0,8,82.51047973917093
14640.0,8,82.51047973917093
14644.0,8,82.51047973917093
13413.0,8,82.51047973917093
12525.0,8,82.51047973917093
13768.0,8,82.51047973917093
16098.0,8,82.51047973917093
13421.0,8,82.51047973917093
15606.0,8,82.51047973917093
14676.0,8,82.51047973917093
17211.0,8,82.51047973917093
13019.0,8,82.51047973917093
16085.0,8,82.51047973917093
14101.0,8,82.51047973917093
14692.0,8,82.51047973917093
17188.0,8,82.51047973917093
17180.0,8,82.51047973917093
12877.0,8,82.51047973917093
13213.0,8,82.51047973917093
13018.0,8,82.51047973917093
15367.0,8,82.51047973917093
13381.0,8,82.51047973917093
18251.0,8,82.51047973917093
16153.0,8,82.51047973917093
17929.0,8,82.51047973917093
14154.0,8,82.51047973917093
14608.0,8,82.51047973917093
14562.0,8,82.51047973917093
13750.0,8,82.51047973917093
12705.0,8,82.51047973917093
15596.0,8,82.51047973917093
16467.0,8,82.51047973917093
16841.0,7,78.72612948299953
15221.0,7,78.72612948299953
16873.0,7,78.72612948299953
17550.0,7,78.72612948299953
17950.0,7,78.72612948299953
17988.0,7,78.72612948299953
12468.0,7,78.72612948299953
15299.0,7,78.72612948299953
15306.0,7,78.72612948299953
15351.0,7,78.72612948299953
15456.0,7,78.72612948299953
13787.0,7,78.72612948299953
13727.0,7,78.72612948299953
13813.0,7,78.72612948299953
17531.0,7,78.72612948299953
16904.0,7,78.72612948299953
15434.0,7,78.72612948299953
16891.0,7,78.72612948299953
13722.0,7,78.72612948299953
15353.0,7,78.72612948299953
17539.0,7,78.72612948299953
17090.0,7,78.72612948299953
13838.0,7,78.72612948299953
15164.0,7,78.72612948299953
14535.0,7,78.72612948299953
17268.0,7,78.72612948299953
17262.0,7,78.72612948299953
14548.0,7,78.72612948299953
12853.0,7,78.72612948299953
14551.0,7,78.72612948299953
14160.0,7,78.72612948299953
14152.0,7,78.72612948299953
17235.0,7,78.72612948299953
14146.0,7,78.72612948299953
14609.0,7,78.72612948299953
14136.0,7,78.72612948299953
17228.0,7,78.72612948299953
17227.0,7,78.72612948299953
14634.0,7,78.72612948299953
17220.0,7,78.72612948299953
14649.0,7,78.72612948299953
17289.0,7,78.72612948299953
14195.0,7,78.72612948299953
14514.0,7,78.72612948299953
18276.0,7,78.72612948299953
14293.0,7,78.72612948299953
14286.0,7,78.72612948299953
17388.0,7,78.72612948299953
17382.0,7,78.72612948299953
17368.0,7,78.72612948299953
14390.0,7,78.72612948299953
12802.0,7,78.72612948299953
17342.0,7,78.72612948299953
14507.0,7,78.72612948299953
14442.0,7,78.72612948299953
14227.0,7,78.72612948299953
17322.0,7,78.72612948299953
14466.0,7,78.72612948299953
14493.0,7,78.72612948299953
17432.0,7,78.72612948299953
14499.0,7,78.72612948299953
14651.0,7,78.72612948299953
14655.0,7,78.72612948299953
14105.0,7,78.72612948299953
15030.0,7,78.72612948299953
13975.0,7,78.72612948299953
13971.0,7,78.72612948299953
14918.0,7,78.72612948299953
14978.0,7,78.72612948299953
15003.0,7,78.72612948299953
15021.0,7,78.72612948299953
15027.0,7,78.72612948299953
15032.0,7,78.72612948299953
17454.0,7,78.72612948299953
15051.0,7,78.72612948299953
13889.0,7,78.72612948299953
12976.0,7,78.72612948299953
13871.0,7,78.72612948299953
17470.0,7,78.72612948299953
13857.0,7,78.72612948299953
12454.0,7,78.72612948299953
12933.0,7,78.72612948299953
14905.0,7,78.72612948299953
14693.0,7,78.72612948299953
14831.0,7,78.72612948299953
17165.0,7,78.72612948299953
14723.0,7,78.72612948299953
17145.0,7,78.72612948299953
14770.0,7,78.72612948299953
14044.0,7,78.72612948299953
14817.0,7,78.72612948299953
14821.0,7,78.72612948299953
12915.0,7,78.72612948299953
12928.0,7,78.72612948299953
14837.0,7,78.72612948299953
14857.0,7,78.72612948299953
12917.0,7,78.72612948299953
