CustomerID,DealSeekerScore
15926.0,70.01047973917093
16543.0,69.82999534233815
12542.0,69.73684210526315
17989.0,69.73102002794597
15042.0,69.51560316721006
13026.0,69.40498369818351
15420.0,69.37005123428038
16287.0,69.35840707964601
17300.0,69.11970190964136
12925.0,69.04401490451792
13083.0,68.86353050768514
17209.0,68.83442012109921
14321.0,68.7470889613414
13745.0,68.72380065207265
16018.0,68.71797857475548
16589.0,68.68886818816954
14953.0,68.57824871914299
15285.0,68.5724266418258
17368.0,68.54913833255705
18076.0,68.50838379133675
16346.0,68.47345132743362
17245.0,68.47345132743362
14458.0,68.46762925011643
17111.0,68.45016301816489
14153.0,68.43269678621333
17009.0,68.3104331625524
16634.0,68.27550069864927
13909.0,68.21727992547741
13309.0,68.16488122962272
13911.0,68.12994876571962
14748.0,68.08337214718212
17163.0,68.04843968327899
12998.0,68.04843968327899
17723.0,67.97857475547275
17190.0,67.8272007452259
15013.0,67.80973451327434
14361.0,67.79226828132278
17907.0,67.76897997205403
17987.0,67.67582673497904
16742.0,67.67582673497904
14997.0,67.61760596180719
17596.0,67.61760596180717
17617.0,67.46623195156032
17418.0,67.46040987424313
15456.0,67.45458779692594
14771.0,67.27992547741033
16562.0,67.27410340009315
17778.0,67.2566371681416
14325.0,67.16348393106661
18007.0,67.12855146716349
17323.0,67.08197484862599
18284.0,67.07615277130881
15861.0,67.04122030740568
16267.0,67.01793199813693
16948.0,67.01210992081975
13479.0,67.01210992081974
13906.0,66.97717745691662
14786.0,66.97135537959944
17608.0,66.95388914764789
17286.0,66.89566837447602
17181.0,66.88984629715883
17284.0,66.83744760130415
17392.0,66.80833721471822
16136.0,66.80833721471822
13266.0,66.70936190032603
17801.0,66.64531904983698
12619.0,66.58127619934793
13405.0,66.55216581276198
18039.0,66.36003726129483
17955.0,66.29599441080578
15404.0,66.26688402421985
13946.0,66.24359571495108
14353.0,66.23195156031672
17388.0,66.15044247787611
16600.0,66.115510013973
17762.0,66.04564508616674
15864.0,66.03400093153238
13069.0,66.01071262226363
12547.0,66.01071262226361
17994.0,65.99906846762924
18001.0,65.95249184909176
12686.0,65.94084769445737
17307.0,65.91755938518864
13010.0,65.82440614811365
15789.0,65.81858407079646
14318.0,65.8011178388449
14521.0,65.7545412203074
17298.0,65.74871914299023
17136.0,65.74871914299021
13105.0,65.63809967396367
17227.0,65.60316721006055
12738.0,65.59734513274337
18244.0,65.52748020493712
14966.0,65.4983698183512
17689.0,65.4983698183512
15626.0,65.45761527713088
15402.0,65.44597112249652
17205.0,65.4459711224965
17864.0,65.40521658127619
13400.0,65.399394503959
17349.0,65.34699580810434
16925.0,65.34117373078715
17510.0,65.33535165346996
14074.0,65.30624126688403
15731.0,65.21891010712622
17356.0,65.1839776432231
13892.0,65.15486725663717
17332.0,65.14322310200279
15923.0,65.06753609687937
13082.0,65.055891942245
17273.0,65.055891942245
17998.0,65.03842571029344
15482.0,65.03842571029344
17751.0,65.0034932463903
13989.0,64.93945039590126
17981.0,64.92780624126688
16547.0,64.91034000931532
12387.0,64.86958546809501
15483.0,64.84629715882627
12979.0,64.83465300419189
15314.0,64.80554261760597
13942.0,64.78807638565439
17695.0,64.75314392175127
15184.0,64.71238938053098
13789.0,64.7007452258966
14654.0,64.64834653004192
16046.0,64.58430367955286
16502.0,64.57265952491849
17283.0,64.5202608290638
14195.0,64.5202608290638
14611.0,64.48532836516068
17005.0,64.48532836516068
17962.0,64.45621797857476
12632.0,64.43292966930602
16599.0,64.35724266418258
15289.0,64.34559850954821
17639.0,64.34559850954821
12599.0,64.33977643223102
14996.0,64.32813227759664
13686.0,64.32813227759664
16039.0,64.3048439683279
15637.0,64.23497904052167
14032.0,64.20586865393572
16077.0,64.11271541686074
13450.0,64.06613879832324
15331.0,64.03120633442012
15581.0,64.02538425710293
17860.0,63.996273870517
14128.0,63.99045179319981
14272.0,63.943875174662324
14436.0,63.93805309734513
13215.0,63.879832324173265
16687.0,63.87401024685608
18218.0,63.86818816953888
15924.0,63.78085700978109
14598.0,63.72845831392641
15278.0,63.62948299953423
16872.0,63.617838844899865
15027.0,63.58872845831392
13549.0,63.54215183977643
17855.0,63.524685607824864
12932.0,63.50721937587332
15586.0,63.50721937587331
12399.0,63.48393106660457
13508.0,63.44317652538426
12875.0,63.43735444806708
16408.0,63.40824406148114
14053.0,63.39077782952958
17768.0,63.34420121099209
17542.0,63.32091290172333
16531.0,63.274336283185846
17884.0,63.268514205868655
14283.0,63.2510479739171
15639.0,63.21029343269679
17135.0,63.204471355379596
14077.0,63.18700512342804
17918.0,63.14042850489055
18132.0,63.09385188635305
17314.0,63.08802980903586
17827.0,63.02980903586399
17187.0,63.000698649278064
16493.0,62.99487657196088
13877.0,62.97158826269213
15141.0,62.97158826269212
13246.0,62.936655798789005
18189.0,62.919189566837446
14945.0,62.87843502561714
18025.0,62.86679087098277
17422.0,62.86679087098276
14446.0,62.86679087098276
16715.0,62.84932463903121
15273.0,62.82603632976246
14850.0,62.820214252445275
15807.0,62.791103865859334
15540.0,62.78528178854215
15809.0,62.77363763390778
14688.0,62.75034932463903
14637.0,62.738705170004664
14783.0,62.73288309268747
12948.0,62.73288309268747
13278.0,62.73288309268747
14560.0,62.7154168607359
17548.0,62.70959478341872
13848.0,62.70377270610153
16805.0,62.668840242198414
17244.0,62.66301816488124
14037.0,62.64555193292966
15072.0,62.63972985561248
16252.0,62.633907778295296
13578.0,62.62808570097811
14749.0,62.62226362366092
14358.0,62.5873311597578
14000.0,62.54075454122031
16204.0,62.52328830926875
17746.0,62.494177922682816
15902.0,62.47088961341406
16238.0,62.46506753609688
17679.0,62.43595714951095
17674.0,62.41849091755938
17200.0,62.40102468560782
17660.0,62.37773637633909
17201.0,62.37773637633907
17978.0,62.366092221704704
14006.0,62.34280391243596
15375.0,62.342803912435954
13057.0,62.29622729389846
15620.0,62.29040521658128
18000.0,62.26711690731253
16524.0,62.220540288775034
13721.0,62.197251979506284
17257.0,62.16814159292035
15131.0,62.15649743828598
15166.0,62.13320912901723
15625.0,62.13320912901723
18041.0,62.12156497438286
15530.0,62.098276665114106
15124.0,62.09245458779692
16428.0,62.08663251047974
18258.0,62.07498835584536
13584.0,62.057522123893804
13454.0,62.0575221238938
17512.0,62.05170004657662
15841.0,62.05170004657662
17095.0,62.034233814625054
17208.0,62.022589659990686
13414.0,62.022589659990686
16224.0,62.02258965999067
17982.0,61.999301350721936
12920.0,61.894503959012575
12804.0,61.87121564974383
16646.0,61.86539357242664
17210.0,61.85374941779227
12908.0,61.84792734047508
16695.0,61.8421052631579
15117.0,61.84210526315789
17944.0,61.82463903120633
13199.0,61.80717279925478
16701.0,61.795528644620404
14790.0,61.78388448998603
16571.0,61.76641825803447
18161.0,61.731485794131345
16467.0,61.6674429436423
15607.0,61.63251047973917
18035.0,61.62668840242199
15979.0,61.615044247787615
15857.0,61.61504424778761
14584.0,61.60922217047042
14718.0,61.60340009315324
16401.0,61.516068933395445
13233.0,61.51606893339544
16344.0,61.50442477876106
14039.0,61.49278062412668
16859.0,61.49278062412668
16218.0,61.45784816022356
16027.0,61.43455985095482
14624.0,61.428737773637636
15732.0,61.422915696320445
17021.0,61.37633907778295
15562.0,61.37051700046576
15369.0,61.364694923148576
14119.0,61.364694923148576
16640.0,61.364694923148576
17228.0,61.3588728458314
18276.0,61.35305076851421
17212.0,61.33558453656265
16898.0,61.31811830461108
18262.0,61.28900791802515
14645.0,61.2657196087564
17518.0,61.21914299021891
13799.0,61.21332091290172
14152.0,61.21332091290172
17744.0,61.195854680950156
15536.0,61.17256637168142
17703.0,61.09687936655799
17414.0,61.0910572892408
13296.0,61.091057289240794
16496.0,61.05030274802049
12961.0,61.02701443875175
17240.0,61.00954820680018
13203.0,60.99208197484863
14306.0,60.96879366557988
14075.0,60.91057289240801
14777.0,60.91057289240801
17683.0,60.898928737773645
15325.0,60.88728458313926
14872.0,60.834885887284585
17696.0,60.794131346064276
15137.0,60.78248719142991
15785.0,60.78248719142991
15900.0,60.730088495575224
13119.0,60.71844434094085
17560.0,60.712622263623665
16642.0,60.67186772240336
18245.0,60.66022356776898
14097.0,60.64275733581742
13077.0,60.63111318118304
16138.0,60.61946902654868
16692.0,60.61946902654868
14634.0,60.61946902654867
17861.0,60.56124825337681
17249.0,60.53795994410805
14142.0,60.53795994410805
13424.0,60.49720540288776
14784.0,60.49720540288776
13669.0,60.444806707033074
14839.0,60.43898462971588
16122.0,60.4331625523987
14806.0,60.42734047508151
17930.0,60.42151839776432
17032.0,60.40987424312995
17180.0,60.3865859338612
14104.0,60.36911970190964
15231.0,60.36329762459245
17776.0,60.281788542151844
17226.0,60.27596646483465
13509.0,60.258500232883094
15985.0,60.258500232883094
16057.0,60.258500232883094
17439.0,60.258500232883094
17754.0,60.235211923614344
14389.0,60.223567768979976
13427.0,60.18863530507684
15561.0,60.15952491849092
13306.0,60.14788076385655
16535.0,60.14788076385655
13249.0,60.112948299953416
15157.0,60.10130414531905
13601.0,60.10130414531905
13857.0,60.095482068001864
14837.0,60.09548206800186
13939.0,60.09548206800186
13313.0,60.072193758733114
15203.0,60.06054960409874
17783.0,60.05472752678155
18091.0,60.04308337214718
17798.0,60.01979506287843
13550.0,60.01397298556124
15041.0,60.00815090824406
14241.0,59.99650675360969
14483.0,59.99650675360969
14468.0,59.973218444340944
15326.0,59.96739636702375
13187.0,59.96739636702375
12649.0,59.95575221238937
16862.0,59.9499301350722
16615.0,59.93246390312063
13498.0,59.93246390312062
15919.0,59.9033535165347
13557.0,59.89753143921751
14303.0,59.891709361900325
12898.0,59.83931066604564
13783.0,59.82766651141127
15574.0,59.827666511411266
14186.0,59.79855612482534
13269.0,59.78108989287378
13324.0,59.769445738239405
15910.0,59.7694457382394
15328.0,59.74615742897066
13392.0,59.71704704238472
17328.0,59.69375873311598
16794.0,59.687936655798794
16172.0,59.68793665579879
16348.0,59.68793665579878
15197.0,59.606427573358175
12877.0,59.588961341406616
13251.0,59.57149510945505
16786.0,59.559850954820675
15515.0,59.54238472286913
16226.0,59.53074056823475
18077.0,59.51327433628318
16647.0,59.507452258966
17290.0,59.47834187238006
12549.0,59.46669771774569
15358.0,59.443409408476946
14852.0,59.420121099208195
16399.0,59.42012109920819
17348.0,59.402654867256636
18190.0,59.37936655798789
15134.0,59.37936655798789
16507.0,59.35025617140196
13084.0,59.32696786213321
13383.0,59.32114578481603
15893.0,59.32114578481603
17355.0,59.303679552864466
12467.0,59.28621332091291
13600.0,59.28621332091291
16092.0,59.2862133209129
16735.0,59.280391243595716
12972.0,59.274569166278525
13966.0,59.26874708896134
12676.0,59.2454587796926
16170.0,59.24545877969259
13944.0,59.21634839310666
14139.0,59.21634839310665
12960.0,59.21052631578948
16128.0,59.210526315789465
17718.0,59.193060083837906
12527.0,59.18141592920354
12412.0,59.175593851886354
16650.0,59.152305542617604
12841.0,59.14066138798323
16776.0,59.12901723334886
14677.0,59.12901723334886
17984.0,59.11737307871448
18186.0,59.09408476944574
12595.0,59.094084769445736
16890.0,59.07079646017699
14510.0,59.0649743828598
17070.0,59.03586399627387
15201.0,58.97764322310201
15282.0,58.96599906846763
13787.0,58.965999068467625
12360.0,58.95435491383326
18281.0,58.95435491383326
13445.0,58.948532836516065
14087.0,58.88448998602701
17676.0,58.84955752212389
18252.0,58.83791336748952
12802.0,58.832091290172336
15512.0,58.79715882626922
17840.0,58.791336748952034
14684.0,58.76222636236609
17000.0,58.73893805309734
14060.0,58.733115975780166
12386.0,58.721471821145784
14904.0,58.7156497438286
17609.0,58.709827666511416
15037.0,58.704005589194225
17299.0,58.686539357242665
14851.0,58.63996273870517
17825.0,58.63414066138799
12909.0,58.6283185840708
13435.0,58.61085235211924
14478.0,58.605030274802054
14865.0,58.60503027480205
13428.0,58.59338612016768
18153.0,58.59338612016768
15936.0,58.59338612016767
12778.0,58.581741965533304
12530.0,58.581741965533304
16645.0,58.57591988821612
14663.0,58.57591988821611
15448.0,58.558453656264554
14339.0,58.53516534699581
15878.0,58.52934326967862
13056.0,58.51769911504425
17524.0,58.51769911504425
13861.0,58.50023288309269
15306.0,58.500232883092686
16885.0,58.48858872845831
13506.0,58.47112249650675
17062.0,58.47112249650675
17468.0,58.465300419189575
16395.0,58.442012109920825
17869.0,58.4070796460177
15647.0,58.40707964601769
12956.0,58.401257568700515
17254.0,58.401257568700515
12351.0,58.40125756870051
15894.0,58.4012575687005
17602.0,58.37214718211458
15544.0,58.372147182114574
14812.0,58.372147182114574
17426.0,58.34885887284584
14559.0,58.337214718211456
16731.0,58.33139264089427
14885.0,58.32557056357708
12820.0,58.31392640894271
13927.0,58.313926408942706
16487.0,58.30228225430834
13784.0,58.296460176991154
12927.0,58.27899394503959
18113.0,58.273171867722404
14613.0,58.273171867722404
17789.0,58.26152771308803
13415.0,58.25570563577084
17681.0,58.25570563577084
17464.0,58.23823940381928
15277.0,58.2324173265021
18220.0,58.22077317186772
14301.0,58.20330693991616
13605.0,58.20330693991616
14762.0,58.174196553330226
14798.0,58.14508616674429
13834.0,58.13926408942711
16707.0,58.13926408942711
18034.0,58.12761993479273
14402.0,58.11597578015836
12726.0,58.104331625524
16743.0,58.08104331625524
14694.0,58.08104331625523
16422.0,58.0577550069865
16960.0,58.0577550069865
13920.0,58.04611085235212
12577.0,58.04611085235212
13566.0,58.04028877503493
14726.0,58.02282254308338
17738.0,58.01700046576619
16955.0,58.01117838844901
17346.0,58.011178388449
17915.0,58.00535631113181
17441.0,58.005356311131806
13545.0,57.97624592454588
14291.0,57.96460176991151
18021.0,57.947135537959944
13703.0,57.947135537959944
18197.0,57.929669306008385
17442.0,57.90055891942245
17626.0,57.88309268747089
13959.0,57.88309268747089
13295.0,57.88309268747089
13766.0,57.87144853283652
16034.0,57.87144853283652
13981.0,57.86562645551933
14009.0,57.842338146250576
15495.0,57.82487191429901
12821.0,57.81322775966464
17805.0,57.77829529576154
13439.0,57.766651141127156
17325.0,57.743362831858406
14696.0,57.743362831858406
17050.0,57.73171867722404
16455.0,57.73171867722403
13825.0,57.702608290638096
13963.0,57.69678621332092
15229.0,57.68514205868654
15180.0,57.667675826734985
17046.0,57.661853749417794
15819.0,57.65020959478342
17585.0,57.626921285514676
15773.0,57.62109920819749
17713.0,57.603632976245926
16903.0,57.597810898928735
17193.0,57.59198882161155
17539.0,57.58616674429436
17264.0,57.57452258965999
17597.0,57.5687005123428
12424.0,57.54541220307406
14861.0,57.54541220307405
15366.0,57.53376804843968
17448.0,57.51047973917093
12573.0,57.498835584536565
17067.0,57.49301350721937
17429.0,57.481369352585
16537.0,57.46972519795063
17664.0,57.458081043316255
14276.0,57.434792734047505
14745.0,57.3940381928272
14136.0,57.38821611551002
14365.0,57.388216115510005
15290.0,57.38239403819283
14849.0,57.38239403819282
12720.0,57.359105728924085
14916.0,57.3532836516069
15543.0,57.318351187703776
15846.0,57.31252911038659
15563.0,57.295062878435026
17604.0,57.28924080111784
16686.0,57.28924080111784
14400.0,57.289240801117835
14878.0,57.24266418258034
17322.0,57.24266418258034
16325.0,57.236842105263165
15240.0,57.23102002794597
17760.0,57.2193758733116
14003.0,57.21355379599441
15686.0,57.20773171867722
17051.0,57.20773171867722
13308.0,57.20773171867722
14825.0,57.196087564042855
12703.0,57.196087564042855
12831.0,57.19608756404285
13201.0,57.18444340940848
14631.0,57.172799254774105
14848.0,57.16115510013973
14648.0,57.16115510013972
13109.0,57.16115510013972
12441.0,57.149510945505355
13191.0,57.108756404285046
16760.0,57.10293432696787
14296.0,57.09711224965068
15660.0,57.09129017233349
15905.0,57.07964601769912
18193.0,57.07964601769912
15698.0,57.03889147647881
17872.0,57.033069399161626
13103.0,57.033069399161626
16542.0,57.021425244527244
15613.0,57.021425244527244
12773.0,56.98067070330694
14206.0,56.98067070330694
16807.0,56.98067070330694
12605.0,56.97484862598975
13477.0,56.95156031672101
18154.0,56.94573823940382
15340.0,56.92827200745226
15962.0,56.92244993013507
17430.0,56.92244993013507
17818.0,56.904983698183514
15912.0,56.87587331159757
15914.0,56.87587331159757
13733.0,56.858407079646014
17854.0,56.85258500232883
18145.0,56.84676292501164
17817.0,56.82929669306009
18028.0,56.81183046110852
17043.0,56.806008383791344
15759.0,56.7768979972054
18090.0,56.7768979972054
14902.0,56.77107591988822
17555.0,56.76525384257103
17207.0,56.76525384257103
15573.0,56.75360968793666
15793.0,56.741965533302285
16578.0,56.74196553330228
13108.0,56.7303213786679
18119.0,56.72449930135072
18210.0,56.718677224033534
15518.0,56.71285514671635
13395.0,56.6953889147648
12941.0,56.69538891476479
12775.0,56.6895668374476
13126.0,56.68374476013042
17219.0,56.67792268281323
16371.0,56.66627852817885
15580.0,56.660456450861666
17072.0,56.65463437354448
14115.0,56.6488122962273
14409.0,56.64881229622729
13117.0,56.64881229622729
14999.0,56.61387983232417
13277.0,56.61387983232417
14135.0,56.602235677689805
17692.0,56.578947368421055
16332.0,56.56730321378668
15011.0,56.555659059152305
12576.0,56.5556590591523
14112.0,56.54401490451794
16042.0,56.52654867256638
15598.0,56.52072659524919
17536.0,56.52072659524919
15015.0,56.52072659524918
16668.0,56.49743828598044
14513.0,56.48579413134606
15966.0,56.47414997671169
16720.0,56.46832789939451
16714.0,56.46832789939451
17720.0,56.46250582207732
15295.0,56.45668374476013
13818.0,56.45668374476013
17834.0,56.44503959012576
16864.0,56.43339543549138
18049.0,56.42175128085701
14481.0,56.415929203539825
14699.0,56.41592920353982
16436.0,56.41010712622264
15458.0,56.41010712622263
16186.0,56.40428504890545
13590.0,56.3809967396367
15339.0,56.3809967396367
18217.0,56.3809967396367
14159.0,56.36935258500233
16945.0,56.36935258500233
14854.0,56.36353050768514
15858.0,56.35770843036795
15682.0,56.351886353050766
16334.0,56.34606427573358
14933.0,56.33442012109921
12765.0,56.3344201210992
16197.0,56.3344201210992
16592.0,56.328598043782016
12487.0,56.29948765719609
14992.0,56.29948765719608
13004.0,56.29948765719608
14746.0,56.287843502561714
16551.0,56.26455519329297
16660.0,56.26455519329296
14713.0,56.25873311597578
14800.0,56.258733115975765
12768.0,56.252911038658596
13413.0,56.252911038658596
15943.0,56.252911038658596
17945.0,56.24126688402423
17790.0,56.24126688402422
13856.0,56.24126688402421
15496.0,56.23544480670703
16822.0,56.229622729389845
17648.0,56.21797857475546
15987.0,56.212156497438286
12663.0,56.188868188169536
17116.0,56.18304611085236
16607.0,56.18304611085236
14553.0,56.17722403353517
12976.0,56.17140195621798
17741.0,56.16557987890079
14963.0,56.14811364694923
16418.0,56.14229156963205
16392.0,56.13646949231486
16656.0,56.13646949231486
15194.0,56.12482533768048
17122.0,56.11318118304611
15628.0,56.11318118304611
14205.0,56.066604564508616
16357.0,56.066604564508616
12780.0,56.04913833255706
18270.0,56.04913833255706
16570.0,56.0316721006055
13691.0,56.02002794597112
13211.0,56.01420586865394
17964.0,56.00256171401956
13500.0,55.99673963670238
12422.0,55.99091755938519
15880.0,55.985095482068
15875.0,55.985095482068
13287.0,55.97345132743363
13094.0,55.95598509548207
17350.0,55.95598509548206
12982.0,55.950163018164886
12993.0,55.95016301816488
13796.0,55.93269678621333
15971.0,55.90940847694457
14338.0,55.89194224499301
15765.0,55.880298090358636
15566.0,55.880298090358636
17103.0,55.868653935724275
15241.0,55.868653935724275
17717.0,55.862831858407084
16205.0,55.862831858407084
16284.0,55.822077317186775
18157.0,55.80461108523521
17255.0,55.80461108523521
13984.0,55.798789007918025
12449.0,55.798789007918025
16416.0,55.78714485328366
17642.0,55.78714485328366
16699.0,55.78714485328365
15207.0,55.78714485328365
14401.0,55.77550069864928
17863.0,55.76385654401491
12935.0,55.75221238938053
16351.0,55.75221238938053
18206.0,55.752212389380524
15872.0,55.74639031206334
15293.0,55.74056823474616
14723.0,55.740568234746156
16323.0,55.71727992547741
15192.0,55.71145784816022
14192.0,55.699813693525854
14981.0,55.69399161620866
16203.0,55.653237074988354
16437.0,55.64741499767117
17217.0,55.64741499767117
14890.0,55.64741499767116
16950.0,55.635770843036795
15818.0,55.635770843036795
16824.0,55.618304611085236
16256.0,55.60083837913368
15097.0,55.60083837913368
12970.0,55.59501630181649
16899.0,55.595016301816486
17954.0,55.5891942244993
13446.0,55.58337214718212
14208.0,55.56590591523056
17707.0,55.56590591523055
17607.0,55.52515137401024
16459.0,55.513507219375875
16832.0,55.51350721937587
17408.0,55.496040987424315
15128.0,55.496040987424315
13387.0,55.490218910107124
14975.0,55.47857475547275
14382.0,55.47857475547275
14355.0,55.47275267815556
14484.0,55.461108523521204
15093.0,55.46110852352119
15514.0,55.46110852352119
15142.0,55.449464368886815
15579.0,55.43782021425245
13394.0,55.42617605961807
17403.0,55.42617605961807
18162.0,55.42617605961807
15915.0,55.42035398230088
18096.0,55.42035398230088
13620.0,55.40870982766651
15805.0,55.40288775034932
16538.0,55.37959944108058
15984.0,55.344666977177454
16307.0,55.333022822543086
15764.0,55.327200745225895
16521.0,55.32137866790871
17189.0,55.31555659059153
16145.0,55.30973451327434
15552.0,55.309734513274336
12810.0,55.30391243595715
16643.0,55.30391243595714
16723.0,55.29809035863996
18051.0,55.27480204937122
13765.0,55.27480204937122
17289.0,55.26897997205403
16473.0,55.263157894736835
14627.0,55.257335817419644
13650.0,55.25151374010247
13599.0,55.25151374010247
14512.0,55.25151374010247
17873.0,55.23986958546809
17470.0,55.23986958546809
14940.0,55.239869585468085
16975.0,55.23404750815091
15822.0,55.22822543083373
16961.0,55.228225430833724
15468.0,55.228225430833724
17221.0,55.22822543083372
15068.0,55.22822543083372
16722.0,55.22240335351653
13556.0,55.204937121564974
14775.0,55.20493712156497
17304.0,55.19911504424778
17395.0,55.1932929669306
15901.0,55.187470889613415
16465.0,55.181648812296224
14900.0,55.170004657661856
15188.0,55.170004657661856
17170.0,55.15836050302748
14319.0,55.15253842571029
12748.0,55.1467163483931
13107.0,55.13507219375874
13208.0,55.13507219375874
13443.0,55.12925011644155
14994.0,55.12342803912436
13315.0,55.09431765253842
14829.0,55.09431765253842
15738.0,55.088495575221245
16817.0,55.07685142058686
17965.0,55.07685142058686
17928.0,55.071029343269686
13281.0,55.05356311131812
16719.0,55.05356311131811
15029.0,55.047741034000936
16156.0,55.041918956683745
17782.0,55.03609687936655
18207.0,54.98952026082907
12416.0,54.983698183511876
16867.0,54.97787610619469
16155.0,54.97205402887751
17552.0,54.9720540288775
18056.0,54.960409874243126
17112.0,54.94876571960876
15253.0,54.94876571960876
12983.0,54.94876571960875
18003.0,54.93129948765719
12826.0,54.91383325570564
17811.0,54.91383325570563
12634.0,54.89636702375407
17334.0,54.89054494643689
16115.0,54.89054494643688
16918.0,54.8847228691197
15755.0,54.8847228691197
17826.0,54.8847228691197
14876.0,54.878900791802515
14342.0,54.84979040521658
16954.0,54.84396832789939
12959.0,54.838146250582206
14346.0,54.820680018630654
17365.0,54.820680018630654
16362.0,54.80903586399627
14211.0,54.785747554727536
13115.0,54.78574755472753
13046.0,54.78574755472752
17376.0,54.7508150908244
16071.0,54.74499301350723
14621.0,54.715882626921285
17784.0,54.715882626921285
17224.0,54.70423847228691
15602.0,54.7042384722869
17282.0,54.69259431765254
13683.0,54.68095016301817
16767.0,54.68095016301817
15666.0,54.66930600838379
12450.0,54.669306008383785
14108.0,54.65183977643223
14065.0,54.651839776432226
16359.0,54.64601769911504
17280.0,54.64019562179786
16700.0,54.63437354448068
16269.0,54.63437354448067
13423.0,54.61690731252911
16134.0,54.61690731252911
16836.0,54.61108523521193
14274.0,54.61108523521193
16693.0,54.60526315789474
13407.0,54.60526315789473
16032.0,54.59944108057755
12598.0,54.593619003260365
12474.0,54.576152771308806
13597.0,54.5761527713088
16553.0,54.56450861667443
13695.0,54.56450861667443
13983.0,54.56450861667443
18136.0,54.56450861667443
14570.0,54.55868653935724
14708.0,54.547042384722864
16861.0,54.529576152771305
15028.0,54.52375407545412
12696.0,54.50628784350256
12751.0,54.488821611551
17275.0,54.48299953423381
17563.0,54.48299953423381
17373.0,54.47717745691663
13979.0,54.459711224965076
14869.0,54.45971122496507
13360.0,54.45971122496506
16576.0,54.448067070330694
13005.0,54.448067070330694
15051.0,54.44806707033069
18254.0,54.43642291569632
13025.0,54.43642291569632
17916.0,54.43642291569632
13712.0,54.42477876106195
18018.0,54.413134606427576
17905.0,54.413134606427576
15252.0,54.407312529110385
15750.0,54.4014904517932
14388.0,54.401490451793194
16863.0,54.389846297158826
12839.0,54.389846297158826
18100.0,54.37820214252446
16219.0,54.36655798789008
17041.0,54.36655798789008
17309.0,54.366557987890076
16289.0,54.3549138332557
13729.0,54.34326967862134
12924.0,54.3141592920354
14248.0,54.308337214718215
16232.0,54.30833721471821
14131.0,54.302515137401016
14327.0,54.29669306008384
17610.0,54.285048905449464
14744.0,54.285048905449464
14604.0,54.27340475081509
18255.0,54.267582673497905
17919.0,54.25593851886353
15389.0,54.250116441546346
13466.0,54.226828132277596
14278.0,54.209361900326044
16099.0,54.20936190032603
13255.0,54.19771774569166
14729.0,54.19771774569166
14477.0,54.16860735910573
13819.0,54.15696320447136
13616.0,54.145319049836985
15215.0,54.122030740568235
17953.0,54.11620866325106
17270.0,54.09292035398231
13561.0,54.08709827666512
12510.0,54.08709827666512
17908.0,54.08709827666512
15127.0,54.07545412203074
17306.0,54.07545412203074
16889.0,54.06963204471356
14526.0,54.06963204471355
17393.0,54.06380996739637
13903.0,54.057987890079175
15262.0,54.057987890079175
12529.0,54.052165812762
12787.0,54.040521658127616
15702.0,54.02887750349324
16321.0,54.01723334885887
15954.0,54.017233348858866
18022.0,54.01141127154169
